"timestamp","btc_dominance","eth_dominance","score","USD_total_market_cap","USD_total_volume24h","USD_total_volume24h_reported","USD_altcoin_volume24h","USD_altcoin_volume24h_reported","USD_altcoin_market_cap","USD_original_score","active_cryptocurrencies","active_market_pairs","active_exchanges","total_cryptocurrencies","total_exchanges","origin_id","USD_origin_id"
2021-07-27,47.4942,17.6925,1.627344e+12,1472981630084.41,130817047763.4,130817047763.4,79838272460.81,79838272460.81,773401312782.42,"1627344251",5814,40965,389,NA,NA,NA,NA
2021-07-28,48.2187,17.4971,1627430400000,1537614832648.81,97846185317.39,97846185317.39,62705249456.67,62705249456.67,796196329205.44,"1627430651",5819,41130,390,NA,NA,NA,NA
2021-07-29,48.3594,17.31,1627516800000,1552331698844.43,92964434201.17,92964434201.17,54281773038.83,54281773038.83,801633583097.35,"1627517051",5841,41297,390,NA,NA,NA,NA
2021-07-30,47.8309,17.7298,1627603200000,1570822811697.76,75178917742.71,75178917742.71,48005744597.65,48005744597.65,819484214172.65,"1627603451",5880,42892,391,NA,NA,NA,NA
2021-07-31,48.4894,17.6277,1627689600000,1634296830979.41,88471091517.98,88471091517.98,55374583265.08,55374583265.08,841835302876.58,"1627689851",5893,43254,391,NA,NA,NA,NA
2021-08-01,47.5896,18.0899,1.627776e+12,1635499465717.85,75378684765.9,75378684765.9,49589151133.14,49589151133.14,857172163107.64,"1627776251",5904,43628,391,NA,NA,NA,NA
2021-08-02,46.7104,18.6462,1627862400000,1605291730562.67,82987225975.1,82987225975.1,56327603810.37,56327603810.37,855454161215.38,"1627862651",5905,43882,391,NA,NA,NA,NA
2021-08-03,45.9907,19.0772,1627948800000,1599832267571.21,77237872681.51,77237872681.51,51644523064.76,51644523064.76,864057592807.77,"1627949051",5913,44123,391,NA,NA,NA,NA
2021-08-04,45.8815,18.7494,1628035200000,1562901785892.3,78104822543.75,78104822543.75,51925334197.39,51925334197.39,845818943787.06,"1628035451",5925,44249,391,NA,NA,NA,NA
2021-08-05,45.6193,19.4909,1628121600000,1635780430423.28,81014998384.55,81014998384.55,55651510671.05,55651510671.05,889548189103.1,"1628121851",5937,44449,391,NA,NA,NA,NA
2021-08-06,45.7286,19.7119,1.628208e+12,1678061403940.65,99435926118.23,99435926118.23,64249796797.13,64249796797.13,910707450804.41,"1628208251",5951,44786,391,NA,NA,NA,NA
2021-08-07,46.3415,19.4928,1628294400000,1735655255290.46,100225078506.64,100225078506.64,62000645855.67,62000645855.67,931326308289.5,"1628294651",5960,44882,391,NA,NA,NA,NA
2021-08-08,45.6989,20.1943,1628380800000,1831731527441.35,120756240043.19,120756240043.19,80737422488.31,80737422488.31,994650894924.8,"1628381051",5967,44964,391,NA,NA,NA,NA
2021-08-09,46.347,19.8696,1628467200000,1774501349978.63,105730122702.38,105730122702.38,69428732904.74,69428732904.74,952072530991.34,"1628467451",5970,44951,391,NA,NA,NA,NA
2021-08-10,46.6252,19.8579,1628553600000,1864264417198.56,111432014017.97,111432014017.97,72703570466.86,72703570466.86,995047063361.63,"1628553851",5988,45014,394,NA,NA,NA,NA
2021-08-11,45.8055,19.6748,1.62864e+12,1869799155703.19,107126726065.94,107126726065.94,73576870642.23,73576870642.23,1013328414796.88,"1628640251",5979,45076,398,NA,NA,NA,NA
2021-08-12,45.0171,19.4785,1628726400000,1901686429134.03,125916640589.3,125916640589.3,91606631047.27,91606631047.27,1045602531800.43,"1628726651",5990,45092,398,NA,NA,NA,NA
2021-08-13,44.9232,19.211,1628812800000,1858196176272.52,119046367159.67,119046367159.67,85317074633.16,85317074633.16,1023435165395.2,"1628813051",5997,45008,393,NA,NA,NA,NA
2021-08-14,44.7894,19.403,1628899200000,2005227678476.43,106841841663.6,106841841663.6,75104410612.64,75104410612.64,1107098812288.54,"1628899451",6021,45067,393,NA,NA,NA,NA
2021-08-15,44.2688,19.1384,1628985600000,1998619494676.87,110602206348.3,110602206348.3,79386058679.18,79386058679.18,1113854744167.3,"1628985851",6027,45083,393,NA,NA,NA,NA
2021-08-16,43.7686,19.2045,1.629072e+12,2018285326179.09,111808041373.53,111808041373.53,80825977065.86,80825977065.86,1134910451179.79,"1629072251",6030,45124,393,NA,NA,NA,NA
2021-08-17,43.8888,18.7593,1629158400000,1966489225457.42,119834487459.51,119834487459.51,87076788923.37,87076788923.37,1103421624421.24,"1629158651",6054,45318,395,NA,NA,NA,NA
2021-08-18,44.2341,18.5887,1629244800000,1898164006594.37,124747048015.51,124747048015.51,91296401672.72,91296401672.72,1058529005269.07,"1629245051",6071,45328,395,NA,NA,NA,NA
2021-08-19,43.8868,18.4652,1629331200000,1915630974639.44,115320635254.52,115320635254.52,83117234161.87,83117234161.87,1074922038164.7,"1629331451",6081,45399,395,NA,NA,NA,NA
2021-08-20,43.5597,18.4994,1629417600000,2015577125330.44,115136959521.11,115136959521.11,77921283618.62,77921283618.62,1137597442512.88,"1629417851",6105,45483,395,NA,NA,NA,NA
2021-08-21,44.0293,18.2959,1.629504e+12,2105331098043.51,110968374364.09,110968374364.09,76259695955.61,76259695955.61,1178368737468.62,"1629504251",6119,45770,397,NA,NA,NA,NA
2021-08-22,44.1375,18.1719,1629590400000,2080789866038.47,110777880609.12,110777880609.12,70193984975.89,70193984975.89,1162381501250.65,"1629590651",6121,45830,397,NA,NA,NA,NA
2021-08-23,44.0459,18.0642,1629676800000,2103254071104.22,91573004077.69,91573004077.69,66211614672.14,66211614672.14,1176855836685.37,"1629677051",6121,45746,397,NA,NA,NA,NA
2021-08-24,43.3802,18.1507,1629763200000,2147406305136.86,117101255882.68,117101255882.68,82788477741.51,82788477741.51,1215857564125.55,"1629763451",6135,45652,397,NA,NA,NA,NA
2021-08-25,43.8161,18.1809,1629849600000,2046971679006.08,121023640490.24,121023640490.24,85664906464.22,85664906464.22,1150068252533.58,"1629849851",6149,46196,397,NA,NA,NA,NA
2021-08-26,43.9075,18.0433,1.629936e+12,2096980430009.91,114018305922.75,114018305922.75,81368715540.27,81368715540.27,1176249099961.73,"1629936251",6163,46327,396,NA,NA,NA,NA
2021-08-27,44.1451,18.186,1630022400000,1997932828867.22,109238518117.74,109238518117.74,76571875486.03,76571875486.03,1115944297072.11,"1630022651",6183,46301,397,NA,NA,NA,NA
2021-08-28,43.6152,18.1476,1630108800000,2115878389097.14,111371142631.21,111371142631.21,77011063368.12,77011063368.12,1193033489041.26,"1630109050",6231,45930,397,NA,NA,NA,NA
2021-08-29,43.7106,18.0977,1630195200000,2104359656052.3,91273248703.69,91273248703.69,62859858180.58,62859858180.58,1184530670953.89,"1630195450",6231,45930,397,NA,NA,NA,NA
2021-08-30,43.7601,18.0445,1630281600000,2098254859020.15,91058405993.68,91058405993.68,65402134402.09,65402134402.09,1180057165918.75,"1630281850",6229,45928,397,NA,NA,NA,NA
2021-08-31,43.1792,18.4906,1.630368e+12,2046396184884.7,108061739226.31,108061739226.31,76259147804.13,76259147804.13,1162778808027.5,"1630368250",6256,45933,398,NA,NA,NA,NA
2021-09-01,42.3663,19.2064,1630454400000,2090108123816.08,125951816595.65,125951816595.65,91366862830.52,91366862830.52,1204606434112.87,"1630454651",6282,45957,398,NA,NA,NA,NA
2021-09-02,41.5744,20.3347,1630540800000,2210190743182.79,127041591164.32,127041591164.32,87934825662.69,87934825662.69,1291316189244.51,"1630541050",6314,46222,405,NA,NA,NA,NA
2021-09-03,41.7002,20.0325,1630627200000,2223262376536,124670993995.77,124670993995.77,85243641475.87,85243641475.87,1296156704549.94,"1630627450",6337,46230,405,NA,NA,NA,NA
2021-09-04,41.3877,20.341,1630713600000,2269225310292.2,139914486939.2,139914486939.2,96891754003.1,96891754003.1,1330044657536.35,"1630713850",6352,46353,405,NA,NA,NA,NA
2021-09-05,41.3648,20.108,1.6308e+12,2270810366334.45,126030611692.82,126030611692.82,88764159025.81,88764159025.81,1331495073847.66,"1630800250",6362,46352,405,NA,NA,NA,NA
2021-09-06,41.5298,19.774,1630886400000,2343397052207.83,120135090083.38,120135090083.38,89818592163.62,89818592163.62,1370188106529.27,"1630886650",6400,46424,405,NA,NA,NA,NA
2021-09-07,41.8268,19.4717,1630972800000,2367110899522.54,138337042998.1,138337042998.1,99431043195.53,99431043195.53,1377024467944.85,"1630973050",6444,46516,405,NA,NA,NA,NA
2021-09-08,42.2686,19.3518,1631059200000,2084766535702.86,235764136192.61,235764136192.61,170549161659.52,170549161659.52,1203565643548.71,"1631059450",6480,46651,405,NA,NA,NA,NA
2021-09-09,41.4216,19.6691,1631145600000,2093266027712.8,182474313876.78,182474313876.78,133505987711.8,133505987711.8,1226202347578.12,"1631145850",6517,46661,405,NA,NA,NA,NA
2021-09-10,41.2805,19.0462,1.631232e+12,2116290061816.93,145883168099.18,145883168099.18,107271681001.49,107271681001.49,1242675451399.2,"1631232250",6530,46855,405,NA,NA,NA,NA
2021-09-11,41.4509,18.5325,1631318400000,2038038722056.34,140816757831.17,140816757831.17,101642517562.72,101642517562.72,1193253195613.73,"1631318650",6548,47048,406,NA,NA,NA,NA
2021-09-12,41.1558,18.5815,1631404800000,2066435429814.47,112978393565.25,112978393565.25,78691195682.49,78691195682.49,1215976765313.78,"1631405050",6551,47101,406,NA,NA,NA,NA
2021-09-13,40.839,18.8592,1631491200000,2121600275771.01,106497712540.43,106497712540.43,78733756879.69,78733756879.69,1255160069799.45,"1631491450",6561,47099,407,NA,NA,NA,NA
2021-09-14,41.2538,18.8276,1631577600000,2049083378297.22,140510625486.65,140510625486.65,99665740393.72,99665740393.72,1203758421542.41,"1631577850",6587,47135,409,NA,NA,NA,NA
2021-09-15,41.6072,18.9737,1.631664e+12,2131773368969.14,113531477530.77,113531477530.77,74846419409.42,74846419409.42,1244801204889.09,"1631664250",6602,47611,409,NA,NA,NA,NA
2021-09-16,41.3071,19.3643,1631750400000,2193850208470.17,100260768151.47,100260768151.47,69746941725.08,69746941725.08,1287633964836.54,"1631750650",6633,47682,409,NA,NA,NA,NA
2021-09-17,41.4972,19.3616,1631836800000,2165882966767.53,111089182675.05,111089182675.05,79396123756.47,79396123756.47,1267103081708.68,"1631837050",6659,47712,409,NA,NA,NA,NA
2021-09-18,42.1748,18.9264,1631923200000,2110336104813.56,101095984285.93,101095984285.93,72455514474.05,72455514474.05,1220306365419.47,"1631923450",6675,47689,410,NA,NA,NA,NA
2021-09-19,42.208,18.7457,1632009600000,2151845798097.24,89128620907.52,89128620907.52,60849070096.36,60849070096.36,1243594157170.72,"1632009850",6687,47763,411,NA,NA,NA,NA
2021-09-20,42.3241,18.6608,1.632096e+12,2102146817352.21,82217964160.9,82217964160.9,55295140516.67,55295140516.67,1212432063112.3,"1632096250",6689,47683,411,NA,NA,NA,NA
2021-09-21,42.8362,18.5289,1632182400000,1888633277740.66,143887194143.16,143887194143.16,100287836970.46,100287836970.46,1079615196321.32,"1632182650",6732,47857,411,NA,NA,NA,NA
2021-09-22,42.8497,18.2074,1632268800000,1789919374944.78,140150884471.96,140150884471.96,91520825715.49,91520825715.49,1022945002218.84,"1632269050",6756,47910,411,NA,NA,NA,NA
2021-09-23,41.8424,18.4694,1632355200000,1959270141458.51,117805440571.05,117805440571.05,79677712901.27,79677712901.27,1139464203339.59,"1632355450",6778,47885,411,NA,NA,NA,NA
2021-09-24,41.9757,18.4286,1632441600000,2013411569329.61,101677856685.21,101677856685.21,67972997660.05,67972997660.05,1168267114569.69,"1632441850",6809,47834,412,NA,NA,NA,NA
2021-09-25,42.1967,18.0584,1.632528e+12,1911127480162.45,132296187288.7,132296187288.7,89479844686.96,89479844686.96,1104694159097.14,"1632528250",6832,47955,413,NA,NA,NA,NA
2021-09-26,42.3521,18.1314,1632614400000,1898759245195.11,94399231691.44,94399231691.44,63387947494.97,63387947494.97,1094593933248.56,"1632614650",6839,47897,413,NA,NA,NA,NA
2021-09-27,42.4036,18.781,1632700800000,1917022703480.15,110738963328.67,110738963328.67,79932991238.29,79932991238.29,1104135730952.33,"1632701050",6854,47958,413,NA,NA,NA,NA
2021-09-28,42.549,18.4248,1632787200000,1867797174802.72,98279126182.81,98279126182.81,67147611588.88,67147611588.88,1073068983022.39,"1632787450",6871,47955,413,NA,NA,NA,NA
2021-09-29,42.6425,18.2656,1632873600000,1813411098326.22,90996443498.42,90996443498.42,60790904094.23,60790904094.23,1040126462162.48,"1632873850",6884,47960,414,NA,NA,NA,NA
2021-09-30,42.43,18.2065,1.63296e+12,1843843859701.15,89045505975.21,89045505975.21,58514781223.38,58514781223.38,1061500771194.6,"1632960250",6892,47751,414,NA,NA,NA,NA
2021-10-01,42.747,18.3067,1633046400000,1930206546551.02,92640990063.92,92640990063.92,61492188825.15,61492188825.15,1105100645606.96,"1633046650",6924,47803,418,NA,NA,NA,NA
2021-10-02,43.0217,18.4914,1633132800000,2107108356132.57,117134614352.67,117134614352.67,74282521148.91,74282521148.91,1200594087063.61,"1633133050",6943,47790,418,NA,NA,NA,NA
2021-10-03,42.3955,18.8535,1633219200000,2118041594222.74,97294096326.71,97294096326.71,66685909441.73,66685909441.73,1220086623072.06,"1633219450",6960,47624,418,NA,NA,NA,NA
2021-10-04,42.3423,18.7782,1633305600000,2144334561753.68,89505500142.15,89505500142.15,62867677916.14,62867677916.14,1236374358978.83,"1633305850",6961,47596,418,NA,NA,NA,NA
2021-10-05,43.0553,18.5179,1.633392e+12,2151193957976.05,107575875915.43,107575875915.43,74170356347.49,74170356347.49,1224991904185.36,"1633392250",6982,47545,419,NA,NA,NA,NA
2021-10-06,43.4847,18.576,1633478400000,2230198463918.98,111551676652.97,111551676652.97,75682524002.56,75682524002.56,1260403351008.7,"1633478650",7037,47668,419,NA,NA,NA,NA
2021-10-07,45.1693,18.2613,1633564800000,2307759140110.85,142285176191.45,142285176191.45,93259387955.92,93259387955.92,1265361422157.95,"1633565050",7079,47601,418,NA,NA,NA,NA
2021-10-08,44.3573,18.5032,1633651200000,2284858519632.81,130195654413.76,130195654413.76,93389091228.02,93389091228.02,1271357580743.81,"1633651450",7133,47872,418,NA,NA,NA,NA
2021-10-09,44.508,18.3798,1633737600000,2282617879057.19,116418741703.03,116418741703.03,81618440821.82,81618440821.82,1266670481418.98,"1633737850",7179,47648,413,NA,NA,NA,NA
2021-10-10,44.6122,18.1573,1.633824e+12,2320592869768.16,96069068193.48,96069068193.48,63564530138.44,63564530138.44,1285324305844.9,"1633824250",7197,47738,413,NA,NA,NA,NA
2021-10-11,45.5488,17.8051,1633910400000,2263956492331.17,99482106793.28,99482106793.28,59975385284.52,59975385284.52,1232752608346.37,"1633910650",7207,47723,413,NA,NA,NA,NA
2021-10-12,46.3619,17.8835,1633996800000,2337846752408.15,108037005201.9,108037005201.9,65388236265.54,65388236265.54,1253975484144.02,"1633997050",6493,47729,412,NA,NA,NA,NA
2021-10-13,45.8838,17.8952,1634083200000,2301188084255.03,108221709181.44,108221709181.44,67140150413.12,67140150413.12,1245314577394.37,"1634083450",6520,47957,412,NA,NA,NA,NA
2021-10-14,45.7693,17.9962,1634169600000,2362017168443.25,113141028585.24,113141028585.24,71466781171.99,71466781171.99,1280938024939.01,"1634169850",6541,48118,412,NA,NA,NA,NA
2021-10-15,45.2147,18.7016,1.634256e+12,2389974462411.1,101274153774.48,101274153774.48,64656397518.58,64656397518.58,1309355109677.67,"1634256250",6594,48310,412,NA,NA,NA,NA
2021-10-16,46.6372,18.3141,1634342400000,2489474164126.01,134699121367.84,134699121367.84,82908678413.49,82908678413.49,1328454207646.91,"1634342650",6614,48207,412,NA,NA,NA,NA
2021-10-17,46.4117,18.2721,1634428800000,2472363690507.54,94826087161.41,94826087161.41,60584000716.09,60584000716.09,1324897813958.15,"1634429050",6613,48156,412,NA,NA,NA,NA
2021-10-18,46.7335,18.2872,1634515200000,2482132715354.28,85383083895.84,85383083895.84,56349367702.65,56349367702.65,1322145928672.7,"1634515450",6610,48005,412,NA,NA,NA,NA
2021-10-19,47.2121,17.8494,1634601600000,2476826071321.6,98932054728.89,98932054728.89,60873096143.88,60873096143.88,1307464835382.86,"1634601850",6632,48105,412,NA,NA,NA,NA
2021-10-20,47.7166,18.0189,1.634688e+12,2539301745464.84,93009947079.51,93009947079.51,52542453059.22,52542453059.22,1327633336983.7,"1634688250",6654,47929,412,NA,NA,NA,NA
2021-10-21,47.0358,18.5677,1634774400000,2645014414565.28,106949756945.14,106949756945.14,66148601197.04,66148601197.04,1400909892794.61,"1634774650",6679,47617,411,NA,NA,NA,NA
2021-10-22,46.1176,18.8157,1634860800000,2543946325264.84,127620316150.1,127620316150.1,81517942166.18,81517942166.18,1370739548539.38,"1634861050",6703,47487,419,NA,NA,NA,NA
2021-10-23,47.0936,19.294,1634947200000,2429579196015.08,71156643894.7,71156643894.7,32725722782.06,32725722782.06,1285403156740.06,"1634947450",6737,46725,422,NA,NA,NA,NA
2021-10-24,45.2218,19.2501,1635033600000,2558355886312.44,81232292516.94,81232292516.94,54344464600.21,54344464600.21,1401422268130.31,"1635033850",6738,46737,422,NA,NA,NA,NA
2021-10-25,45.5769,19.1438,1.63512e+12,2518922930927.89,95608985254.87,95608985254.87,68299283522.05,68299283522.05,1370875647845.48,"1635120250",6738,46736,422,NA,NA,NA,NA
2021-10-26,45.3557,19.0044,1635206400000,2620270321258.32,97113680848.13,97113680848.13,66047516231.26,66047516231.26,1431828177185.81,"1635206650",6771,47166,422,NA,NA,NA,NA
2021-10-27,44.4022,19.0401,1635292800000,2562836163405.7,114137140542.34,114137140542.34,79244846998.86,79244846998.86,1424880761727.26,"1635293050",6821,47213,422,NA,NA,NA,NA
2021-10-28,45.0048,18.9412,1635379200000,2453041063932.37,178766445087.99,178766445087.99,135200953117.69,135200953117.69,1349055083950.24,"1635379451",6864,47384,422,NA,NA,"257129",NA
2021-10-29,44.2193,19.5834,1635465600000,2585645667861.5,174477281953.41,174477281953.41,129251947345.65,129251947345.65,1442290447328.04,"1635465851",6902,47513,424,NA,NA,"258569",NA
2021-10-30,44.1327,19.6288,1.635552e+12,2660968465494.5,131626633162.43,131626633162.43,94847312093.86,94847312093.86,1486611565866.67,"1635552251",6928,47584,424,NA,NA,"260009",NA
2021-10-31,44.4419,19.3871,1635638400000,2635516181597.75,134783670568.4,134783670568.4,102819436421.04,102819436421.04,1464243277349.26,"1635638651",6914,47660,424,NA,NA,"261449",NA
2021-11-01,44.0615,19.3082,1635724800000,2623470715128.38,137671546847.22,137671546847.22,105644454154.86,105644454154.86,1467530643515.02,"1635725051",6912,47694,425,NA,NA,"262889",NA
2021-11-02,43.5669,19.3541,1635811200000,2639747768929.52,129671065575.28,129671065575.28,93609151472.27,93609151472.27,1489691047808.02,"1635811451",6972,47806,424,NA,NA,"264329",NA
2021-11-03,43.5434,19.7987,1635897600000,2744413323694.91,197185337811.71,197185337811.71,159460849397.13,159460849397.13,1549402969783.68,"1635897851",7033,48018,424,NA,NA,"265769",NA
2021-11-04,43.0763,19.7343,1.635984e+12,2756013114635.46,137033866081.49,137033866081.49,101006101048.02,101006101048.02,1568825759835.82,"1635984251",7061,47246,425,NA,NA,"267209",NA
2021-11-05,42.7861,19.7734,1636070400000,2708056483341.32,129646723869.47,129646723869.47,97131602687.36,97131602687.36,1549384455171.74,"1636070651",7062,47190,428,NA,NA,"268649",NA
2021-11-06,42.5846,19.5679,1636156800000,2701917317104.94,113586667365.59,113586667365.59,83055254454.16,83055254454.16,1551317176294.29,"1636157051",7105,47361,427,NA,NA,"270089",NA
2021-11-07,42.5245,19.5534,1636243200000,2730012879478.47,97756649332.22,97756649332.22,68717361899.46,68717361899.46,1569087381665.25,"1636243451",7088,47380,427,NA,NA,"271529",NA
2021-11-08,42.8079,19.5642,1636329600000,2798837945006.15,85518458179.38,85518458179.38,60671070338.53,60671070338.53,1600713785490.34,"1636329851",7085,47384,427,NA,NA,"272969",NA
2021-11-09,43.5675,19.448,1.636416e+12,2919712061567.39,126063347098.88,126063347098.88,85337648140.05,85337648140.05,1647666793959.46,"1636416251",7173,47675,429,NA,NA,"274409",NA
2021-11-10,43.5851,19.308,1636502400000,2904441786523.23,139801903387.39,139801903387.39,97540622761.94,97540622761.94,1638538966370.73,"1636502651",7221,47935,429,NA,NA,"275849",NA
2021-11-11,43.6364,19.4891,1636588800000,2795662464235.44,172306870718.37,172306870718.37,123725539367.95,123725539367.95,1575735305090.46,"1636589051",7283,48213,430,NA,NA,"277289",NA
2021-11-12,43.1067,19.651,1636675200000,2839026028977.3,124513097942.55,124513097942.55,88844244673.63,88844244673.63,1615216359750.87,"1636675451",7341,48369,431,NA,NA,"278729",NA
2021-11-13,43.1118,19.7086,1636761600000,2816319098401.41,123107178534.27,123107178534.27,87080591700.63,87080591700.63,1602152099339.3,"1636761851",7378,48458,430,NA,NA,"280169",NA
2021-11-14,43.0427,19.4273,1.636848e+12,2828244768580.86,96517259414.18,96517259414.18,66432511210.05,66432511210.05,1610890649365.09,"1636848251",7379,48455,430,NA,NA,"281609",NA
2021-11-15,43.5049,19.225,1636934400000,2856402443353.2,83603296927.95,83603296927.95,58217607401.65,58217607401.65,1613728083627.01,"1636934651",7370,48442,430,NA,NA,"283049",NA
2021-11-16,43.0779,19.3916,1637020800000,2770352701376.63,98862064232.7,98862064232.7,68500887910.07,68500887910.07,1576942195382.23,"1637021051",7415,48562,430,NA,NA,"284489",NA
2021-11-17,43.4186,19.1004,1637107200000,2610277667843.23,153351505019.49,153351505019.49,106825274532.72,106825274532.72,1476931510616.39,"1637107451",7497,48968,431,NA,NA,"289924",NA
2021-11-18,43.2047,19.2422,1637193600000,2632515813852.25,129559517900.38,129559517900.38,90569411260.1,90569411260.1,1495144266989.38,"1637193851",7540,49532,431,NA,NA,"291564",NA
2021-11-19,43.3808,19.105,1.63728e+12,2479966732735.88,146527792352.78,146527792352.78,105089690909.01,105089690909.01,1404136148187.38,"1637280251",7576,49563,430,NA,NA,"293004",NA
2021-11-20,42.2236,19.5887,1637366400000,2601441808254.25,122107886043.71,122107886043.71,83543662555.26,83543662555.26,1503020706192.35,"1637366651",7609,49755,431,NA,NA,"294444",NA
2021-11-21,42.3182,19.6116,1637452800000,2661883324166.28,106063881037.66,106063881037.66,75819602397.07,75819602397.07,1535422973143.81,"1637453051",7608,49802,431,NA,NA,"295884",NA
2021-11-22,42.229,19.2297,1637539200000,2621705856761.9,101773701101.08,101773701101.08,75671421002.29,75671421002.29,1514585179327.61,"1637539451",7601,49728,431,NA,NA,"297324",NA
2021-11-23,41.9984,19.0941,1637625600000,2531838134679.18,119046941227.34,119046941227.34,83780890792.28,83780890792.28,1468506052077.21,"1637625851",7664,49909,431,NA,NA,"298764",NA
2021-11-24,41.6311,19.7712,1.637712e+12,2615121702569.8,125734506735.44,125734506735.44,88309550666.59,88309550666.59,1526418718886.78,"1637712251",7695,49978,431,NA,NA,"300204",NA
2021-11-25,42.0099,19.663,1637798400000,2578175921072.41,133396083265.31,133396083265.31,100192829084.32,100192829084.32,1495087712358.31,"1637798651",7769,50247,433,NA,NA,"301581",NA
2021-11-26,41.6918,20.0769,1637884800000,2674346782847.32,141915348440.25,141915348440.25,106940903342.13,106940903342.13,1559364291922.98,"1637885040",7768,50267,433,NA,NA,"302994",NA
2021-11-27,41.7303,19.6891,1637971200000,2432377040254.63,160857781834.06,160857781834.06,118961958478.59,118961958478.59,1417338372551.63,"1637971440",7776,50076,436,NA,NA,"304434",NA
2021-11-28,41.7714,19.5945,1638057600000,2470050367465.36,106459059505.81,106459059505.81,76286460288.53,76286460288.53,1438276337790.38,"1638057840",7745,49856,436,NA,NA,"305874",NA
2021-11-29,42.1869,19.8633,1.638144e+12,2570958702692.84,108997791713.72,108997791713.72,80833999260.37,80833999260.37,1486350816057.47,"1638144240",7723,49839,436,NA,NA,"307314",NA
2021-11-30,41.7463,20.1724,1638230400000,2610403565918.97,107909496106.79,107909496106.79,75681000570.86,75681000570.86,1520657166652.41,"1638230640",7752,49916,435,NA,NA,"308752",NA
2021-12-01,41.0543,20.9385,1638316800000,2610697177790.38,130255545597.81,130255545597.81,93745928643.12,93745928643.12,1538893179511.97,"1638317040",7827,49977,436,NA,NA,"310192",NA
2021-12-02,41.1268,20.6799,1638403200000,2620337568877.35,122510733559.49,122510733559.49,85768315863.16,85768315863.16,1542677284209.52,"1638403440",7914,50214,436,NA,NA,"311632",NA
2021-12-03,40.9904,20.5523,1638489600000,2606278892433.23,116190327495.8,116190327495.8,83881510306.87,83881510306.87,1537955314886.43,"1638489840",7947,50366,436,NA,NA,"313164",NA
2021-12-04,41.0364,20.1995,1.638576e+12,2469728395954.19,134476399938.08,134476399938.08,94670986308.63,94670986308.63,1456241741986.47,"1638576240",7973,50562,438,NA,NA,"314604",NA
2021-12-05,40.1492,21.1283,1638662400000,2325276769609.98,204965025217.93,204965025217.93,143479559617.01,143479559617.01,1391696432198.19,"1638662640",7968,50386,438,NA,NA,"316044",NA
2021-12-06,40.672,21.6982,1638748800000,2291059411505.28,122661770129.76,122661770129.76,85594136806.89,85594136806.89,1359239099756.42,"1638749040",7975,50475,438,NA,NA,"317484",NA
2021-12-07,40.4173,21.9034,1638835200000,2365667098833.1,139187510452.98,139187510452.98,101537007100.86,101537007100.86,1409529446807.12,"1638835440",8040,50646,437,NA,NA,"318924",NA
2021-12-08,40.6219,21.7281,1638921600000,2353043988076.8,110468751346.15,110468751346.15,76946193840.53,76946193840.53,1397193552817.92,"1638921840",8076,50726,438,NA,NA,"320366",NA
2021-12-09,39.8482,22.0358,1.639008e+12,2398128952717.08,102461604942.1,102461604942.1,74032102771.34,74032102771.34,1442517867617.02,"1639008240",8110,51049,443,NA,NA,"321806",NA
2021-12-10,40.0664,21.7529,1639094400000,2246451014482.47,103295371200.87,103295371200.87,73736397633,73736397633,1346378541060.56,"1639094640",8161,51278,444,NA,NA,"323246",NA
2021-12-11,40.9057,21.2329,1639180800000,2186225143946.02,103643600188.03,103643600188.03,72754940524.08,72754940524.08,1291933821546.74,"1639181040",8213,51506,444,NA,NA,"324686",NA
2021-12-12,41.0081,21.3152,1639267200000,2276678136332.38,81999989169.17,81999989169.17,56441071854.08,56441071854.08,1343056329359.78,"1639267440",8215,51449,444,NA,NA,"326126",NA
2021-12-13,41.0782,21.2958,1639353600000,2307655957452.67,67548077617.86,67548077617.86,45683994846.82,45683994846.82,1359713415606.59,"1639353840",8215,51437,446,NA,NA,"327566",NA
2021-12-14,41.5126,21.1372,1.63944e+12,2120949294197.65,96646749088.96,96646749088.96,64522004542.21,64522004542.21,1240489065519.33,"1639440240",8250,51344,447,NA,NA,"329006",NA
2021-12-15,41.6117,20.8791,1639526400000,2194857907305.78,100215475694.98,100215475694.98,9986796786461.44,9986796786461.44,1281540318650.61,"1639526640",8276,51411,446,NA,NA,"330446",NA
2021-12-16,41.0045,21.2126,1639612800000,2254885775437.92,115303583176.45,115303583176.45,78696524650.48,78696524650.48,1330282157984.2,"1639613040",8299,50479,444,NA,NA,"332054",NA
2021-12-17,40.8143,21.3078,1639699200000,2204653085516.86,89665706106.83,89665706106.83,62561602982.29,62561602982.29,1304839651133.57,"1639699440",8360,51250,447,NA,NA,"333501",NA
2021-12-18,40.3564,21.2894,1639785600000,2160497217354.23,102768760227.87,102768760227.87,69973371164.58,69973371164.58,1288598171347.59,"1639785840",8400,51469,448,NA,NA,"334941",NA
2021-12-19,40.1496,21.3193,1.639872e+12,2206935070001.73,82175240795.86,82175240795.86,56203254247.15,56203254247.15,1320859358858.78,"1639872240",8408,51494,446,NA,NA,"336381",NA
2021-12-20,40.2981,21.2718,1639958400000,2185279151480.47,74631155502.99,74631155502.99,49473234837.94,49473234837.94,1304652627097.19,"1639958640",8412,51550,446,NA,NA,"337821",NA
2021-12-21,40.401,21.4315,1640044800000,2197867669214.83,97449403517.26,97449403517.26,66575700933.98,66575700933.98,1309906947775.65,"1640045040",8460,51668,447,NA,NA,"339261",NA
