date,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_trades,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_trades,sol_open,sol_high,sol_low,sol_close,sol_volume,sol_trades,btc_funding_rate,eth_funding_rate,sol_funding_rate,btc_sum_open_interest,btc_sum_open_interest_value,btc_count_long_short_ratio,btc_sum_taker_long_short_vol_ratio,eth_sum_open_interest,eth_sum_open_interest_value,eth_count_long_short_ratio,eth_sum_taker_long_short_vol_ratio,sol_sum_open_interest,sol_sum_open_interest_value,sol_count_long_short_ratio,sol_sum_taker_long_short_vol_ratio
2023-05-09,27668.8,27818.0,27353.0,27628.27,40113.31069,1003698.0,1847.55,1861.88,1830.99,1846.52,304396.186,517737.0,20.63,21.0,20.4,20.65,2375473.6,89469.0,4.109666666666666e-05,8.281666666666667e-05,-0.00010214000000000001,107614.91820833333,2968600655.462375,2.0751449157222415,1.115581113342361,836111.2837708334,1541175521.0036497,1.7790388481569674,1.0910463468197917,5110604.010416667,105417507.38657002,3.1299608901761866,1.0082621241399305
2023-05-10,27628.28,28331.42,26777.0,27598.75,71155.11355,1534579.0,1846.53,1887.47,1790.51,1840.84,639933.3855,802140.0,20.66,21.31,19.74,20.91,5057170.3,172064.0,4.109666666666666e-05,4.4829999999999996e-05,-5.023333333333334e-06,106554.78083333332,2953318214.456169,1.9966511498920536,1.082726523615625,841074.6966319444,1554664446.869858,1.7733383936847409,1.099693241467014,5027557.427083333,104659629.38648678,3.0078783334386126,1.0147593469864582
2023-05-11,27598.74,27630.14,26702.05,26968.62,47635.31365,1257000.0,1840.83,1842.02,1772.68,1794.3,522096.0725,679625.0,20.92,20.93,19.69,20.17,3721715.1,130603.0,4.5763333333333336e-05,2.4093333333333332e-05,4.281e-05,105658.71534722223,2880063146.7148952,1.9708888666575162,1.079317852170486,854799.3259166667,1549193933.373854,1.9390557607452625,1.066726347365278,4939383.972222222,100632775.27086361,3.270357623319561,1.0312429705635417
2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93494,1351633.0,1794.31,1818.63,1740.0,1807.45,565539.8309,696930.0,20.17,20.95,19.8,20.9,3076452.18,130573.0,3.453e-05,4.5566666666666665e-06,3.398666666666667e-05,111143.36553819444,2943221124.304108,2.0438056522070185,1.0763960310104168,856739.5343333334,1519811082.426041,1.928992381835832,1.084758749582986,4969913.027777778,100829559.81197344,2.8864730523661333,1.0171731207434027
2023-05-13,26795.01,27045.45,26692.03,26775.28,22814.90421,605049.0,1807.45,1817.03,1785.23,1795.11,212895.4373,342566.0,20.91,21.29,20.77,20.84,1835421.61,87138.0,3.2896666666666666e-05,2.027e-05,6.066e-05,107939.92611805555,2893442877.880049,1.8814465044539435,1.1055749584784722,836873.5353993055,1506579462.9620013,1.7304852911969455,1.107046337415625,4865259.086805556,102072556.0182728,2.052160611042711,1.0736609148347223
2023-05-14,26775.27,27200.0,26560.53,26917.62,21594.8036,629537.0,1795.12,1824.0,1789.82,1799.21,218101.0977,348092.0,20.83,21.28,20.62,20.93,1553375.08,55101.0,2.763666666666667e-05,2.9346666666666668e-05,6.979333333333333e-05,107532.83162847222,2887713533.450894,1.7682896460651116,1.1348274004194443,831835.2937326389,1498835455.7550466,1.6938669192103442,1.1057607725506946,4890480.319444444,102582319.75603811,1.9857374094376752,1.0985204319381945
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08333,935914.0,1799.2,1846.7,1785.05,1816.2,388171.9261,503728.0,20.93,21.52,20.6,20.99,2858317.83,99861.0,8.803333333333334e-06,-1.3773333333333334e-05,5.277333333333333e-05,107890.28046874999,2946630354.314708,1.6431643356918213,1.095562756092361,825351.196482639,1505448101.480184,1.5284822773687692,1.0748025831065973,4917676.586805556,104425673.64351493,1.859731517058621,1.0876233628881944
2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45451,815642.0,1816.21,1832.64,1796.2,1824.21,311238.6786,466058.0,20.98,21.13,20.43,20.67,2722401.44,82744.0,5.875e-05,1.9013333333333333e-05,8.689e-05,107968.95573263889,2920896037.8938813,1.7124418759818667,1.083208568335764,818794.1794444445,1487498421.3122032,1.539136158270694,1.0846834908322915,4938710.930555556,102718520.33145586,2.3552149234092967,1.0382393904711806
2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.97785,1016823.0,1824.21,1837.5,1783.68,1822.12,352097.9913,524718.0,20.68,21.23,20.42,21.06,2614414.01,95994.0,6.627333333333333e-05,3.738e-05,7.582e-05,110166.91728819445,2973783598.653082,1.7832539010119919,1.1077877343625,829656.563107639,1503898115.5822172,1.5911592481447743,1.1311073554982638,5120624.572916667,106402197.06643946,2.776707854018716,1.0474793585569444
2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65143,1057318.0,1822.12,1831.92,1771.12,1800.56,293755.311,480171.0,21.06,21.09,20.07,20.34,2624370.52,85048.0,9.447333333333334e-05,6.523333333333332e-05,7.65e-05,106697.64871875,2896044051.1775613,1.6394218805708405,1.0758697256836804,815272.6649965277,1479026822.6873426,1.577020077768533,1.0859166705284722,5262498.111111111,108843213.09875745,2.9757450464561623,0.9972243386350694
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.13544,756295.0,1800.56,1829.54,1796.81,1812.32,243116.4676,390917.0,20.35,20.59,20.21,20.36,1214543.49,44184.0,3.6683333333333335e-05,5.8593333333333334e-05,9.233333333333332e-06,105259.82603125,2826702347.3149004,1.955870999271183,1.131885479732986,813287.5858784723,1470812086.5954654,1.6569009136697006,1.1115487579527779,5476810.048611111,111675963.59076992,3.6199996035680266,1.086914349867361
2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.54718,481382.0,1812.31,1828.87,1807.06,1819.42,127754.4349,272744.0,20.35,20.37,20.08,20.28,856718.98,32249.0,2.3063333333333337e-05,2.8483333333333336e-05,5.0423333333333336e-05,104880.21976041667,2822913753.867674,1.9232122717612645,1.2279368440701388,797751.85365625,1446943851.0673857,1.5309921383867964,1.1735197770406252,5726233.190972222,115826672.56043148,3.7839922024314436,1.183664062795139
2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87279,568937.0,1819.42,1828.98,1797.21,1804.91,161517.8053,308391.0,20.28,20.39,19.33,19.61,1976334.78,70021.0,5.7029999999999994e-05,2.186e-05,9.826333333333334e-05,105927.69827430556,2856455976.090978,1.827085326703258,1.1111291882447916,805824.3125208333,1459892519.3780704,1.5525488836526322,1.1280244079614583,6007724.871527778,120673510.0596713,3.7041233591314113,1.0881925076923613
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.83828,717111.0,1804.91,1828.27,1792.01,1817.35,237498.9423,411867.0,19.61,20.03,19.28,19.53,2054927.32,62601.0,2.6663333333333333e-05,5.649666666666667e-05,6.936333333333334e-05,107040.8855798611,2868844463.464997,1.9975117996741483,1.1359961805795138,835137.2027256944,1513079056.7410464,1.5714127248960286,1.120726535817361,6303550.604166667,124013890.59751129,3.4392178173580144,1.0835185185822918
2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.83858,816399.0,1817.36,1872.5,1815.24,1854.05,396869.6097,548587.0,19.52,20.18,19.42,20.02,2466255.33,69834.0,0.0001,6.723e-05,9.999e-05,105042.29555555555,2859869625.7362537,1.432439796476756,1.1312627257569445,895561.8246631944,1656981400.1559138,1.1739028726899274,1.1588688931291666,6270564.086805556,124841044.20401798,3.39762416688043,1.0595918690138888
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.0657,1012767.0,1854.06,1854.09,1777.6,1799.89,420846.1445,554307.0,20.02,20.07,18.66,19.22,2780601.57,95272.0,5.476333333333333e-05,5.0003333333333336e-05,8.745e-05,111661.36409375,2970353757.048965,2.27606076931745,1.0449621247288194,845886.9892673611,1533028905.324899,1.7113662165398733,1.084035898600347,6396609.694444444,124114736.50321852,3.6852900425049335,0.9836510619934029
2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.44895,753125.0,1799.89,1818.81,1761.41,1805.6,350633.0089,482899.0,19.22,19.58,18.77,19.25,1692742.89,74514.0,8.606666666666667e-05,2.7340000000000003e-05,7.184333333333334e-05,114443.79245138889,3008869808.1773667,2.354526147546626,1.1238680401329861,836076.3387395834,1498887493.6035995,1.9408629521358955,1.1348177985878474,6267234.381944444,120906204.09478535,3.4224252114597298,1.1158877542128471
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.18713,655755.0,1805.61,1838.2,1796.99,1827.79,275690.6854,375854.0,19.25,19.56,19.08,19.35,1034272.52,40268.0,8.178666666666667e-05,6.789333333333333e-05,0.0001,109389.28212847222,2905202959.368822,1.902053575725662,1.1073858760913196,848459.2307986111,1542273023.2948096,1.4674618421009566,1.1466946074232638,6372613.736111111,123158919.3264673,3.3709538141079207,1.052289293064236
2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.6867,415694.0,1827.8,1836.12,1812.18,1829.89,138824.9406,276383.0,19.35,20.54,19.33,20.43,1565995.03,68435.0,7.690666666666667e-05,2.5866666666666667e-05,0.0001,107610.9383888889,2874344020.944742,1.6615503768477597,1.2806733972104167,843006.6122118055,1540100012.9222946,1.2315841364637974,1.2532562141722223,6242596.628472222,122352120.76812607,2.9912470766676886,1.178376922507986
2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.00855,843861.0,1829.89,1918.65,1823.6,1908.64,378392.4371,549727.0,20.42,21.19,20.29,20.81,2874459.57,112931.0,9.96e-05,4.250000000000001e-06,0.0001,111108.46772222222,3033672098.104448,1.3277834971580607,1.1362181607184028,838249.8528854167,1551095344.4359643,1.1362456336139077,1.1251823848739582,6222498.416666667,128086130.11413902,1.6926135887998721,1.0393009123583332
2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.41945,805579.0,1908.64,1927.62,1873.65,1892.6,313593.4942,445895.0,20.81,20.98,20.26,20.57,2222352.38,92379.0,0.0001,0.0001,0.0001,111335.61438888888,3101863173.0114303,1.1533594982596902,1.1046137651333334,856243.9621666666,1625876656.2638426,0.9507211048544991,1.105504800338889,5875937.673611111,121395694.92543446,1.6770571997822488,1.0748004122961805
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75371,745633.0,1892.6,1917.0,1881.19,1900.59,272665.8402,422249.0,20.57,21.4,20.46,21.25,3192653.91,119873.0,6.361333333333334e-05,8.128666666666668e-05,0.0001,111496.496125,3096732018.6669683,1.398508683719272,1.0960408609899306,849553.1151388888,1616232973.0434167,1.0198686033523476,1.0975463643916668,5971352.072916667,125635716.96439801,1.5476915466625414,1.0839464000697916
2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.80573,908537.0,1900.58,1907.13,1846.95,1873.63,319255.5681,451133.0,21.25,21.33,20.37,20.81,2050625.96,78634.0,5.024333333333334e-05,4.453e-05,0.0001,112347.17332638889,3055634737.908018,1.9155950339322168,1.100827356178125,846437.5123645833,1584461104.8926096,1.2776252965847237,1.0930172015097221,5858381.475694444,121600198.31779265,1.6348835975727878,1.0360641121479166
2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.8088,814389.0,1873.63,1889.2,1840.0,1861.78,270496.6097,422899.0,20.82,20.98,20.41,20.49,1732297.47,85430.0,7.245666666666667e-05,8.618666666666667e-05,0.0001,112743.43015972222,3032386636.765909,2.3921075230969278,1.1009364129503474,833361.1194791667,1552950976.4997897,1.4846126656898522,1.1308356903520833,5650728.055555556,116880787.14649688,1.7684580057470407,1.040276785815625
2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.90269,811087.0,1861.78,1910.0,1847.51,1906.68,313004.0658,456788.0,20.49,21.37,20.3,21.26,2068166.11,71386.0,7.994e-05,7.640666666666667e-05,0.0001,113622.92100347223,3074105929.083951,2.2411881334256956,1.088725858845139,848567.9848194444,1603102366.8946912,1.2707581400660257,1.075803749982639,5740543.809027778,120869610.55076544,1.5361557927928275,1.1286928448013889
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34117,466520.0,1906.69,1907.92,1881.6,1892.06,148818.2427,292512.0,21.26,21.35,20.95,21.19,1130915.88,43087.0,7.662e-05,6.269e-05,0.0001,113121.73948611111,3070162365.9523716,1.998030672527322,1.1887656036124998,874632.82228125,1660249486.5102892,1.094276418743505,1.2191514627586804,5833697.868055556,123331707.77465163,1.3630853122676863,1.184275837460764
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41049,504474.0,1892.05,1914.63,1884.22,1890.01,172683.0119,289973.0,21.19,22.3,21.03,21.82,2800007.16,113651.0,8.283333333333335e-05,5.235e-05,0.0001,113092.04538194445,3070614268.0947065,1.9431023225837667,1.2095882171569443,866415.0765902777,1645210049.1939518,1.1365298100954249,1.1496323047291666,6180672.694444444,134341715.57368377,1.275118930950653,1.1178645600159722
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.60305,1420829.0,1890.0,1890.63,1778.0,1810.5,555361.2683,688879.0,21.83,22.06,19.03,20.0,6215040.24,236131.0,9.131333333333332e-05,3.369e-05,0.0001,116456.45560069445,3076632615.4349456,2.4839924192689042,1.0276972241447917,878017.5692673611,1624133719.0120857,1.6183342176665583,1.069471133567361,5774303.253472222,121795508.1014754,1.9460851670719772,1.0335625495802083
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.60438,1345725.0,1810.49,1898.29,1797.18,1884.64,491407.2174,616201.0,20.01,20.7,19.23,20.38,4383534.14,151125.0,-1.9719999999999998e-05,1.2946666666666664e-05,-8.306666666666666e-06,116030.62122222222,3025805656.5063334,2.6732104781707275,1.1119782905399305,850194.3048541667,1559141237.3276975,1.7959590668707786,1.127696896525,5253943.392361111,105206820.31125514,3.3454614117976202,1.0846964710392362
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364,1311928.0,1884.65,1897.8,1821.18,1832.13,429196.7064,594071.0,20.38,20.53,18.5,18.64,3842270.95,131089.0,8.001666666666667e-05,7.552666666666668e-05,9.387000000000001e-05,105679.81610069444,2819167067.015511,1.6699375944960115,1.0759745443197917,797662.1615208334,1483749133.4019055,1.2838662497093418,1.080394544120486,5322468.895833333,104274951.81392132,3.2607762911729576,1.018848427175347
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083,848252.0,1832.12,1861.28,1828.31,1845.64,189270.4853,347990.0,18.64,19.11,18.23,18.89,2669714.01,96458.0,4.201666666666667e-05,6.098666666666668e-05,-4.366e-05,104358.2904826389,2761021385.1796026,2.109021643265095,1.096637184625,778040.5017569445,1433936471.8670857,1.5862787341156444,1.1003532348993055,5581831.670138889,104564121.13166338,3.800543291126038,1.0634293820565972
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097,746911.0,1845.65,1855.0,1827.0,1840.37,198324.3252,354623.0,18.88,19.37,17.11,17.4,4755455.49,151879.0,6.302666666666667e-05,5.2136666666666665e-05,1.67e-05,102805.81080902778,2725604845.314166,1.959031097501231,1.166741879978125,779547.0268298611,1434327165.3868294,1.5968072792117698,1.1350090302777778,5982222.034722222,110457179.86477385,3.36550025059838,1.0543139775052084
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.60108,1713871.0,1840.37,1844.99,1715.03,1751.53,652324.6695,877410.0,17.4,17.43,12.8,15.61,17211734.83,546884.0,4.9909999999999995e-05,4.403333333333333e-05,-0.00019981666666666665,104361.52166319445,2693928986.4205065,2.5494165234572614,1.0702634517847223,849859.5882812501,1496220788.3259075,2.053065381334811,1.0371657524506945,5885848.736111111,89980423.71903157,2.1282652829839575,1.0310262137732638
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.29595,833902.0,1751.52,1778.25,1738.72,1752.76,219956.2434,378921.0,15.61,16.18,15.11,15.55,6064017.28,171966.0,4.5239999999999994e-05,3.4886666666666666e-05,-0.00025511,101980.70580208334,2633425856.6365294,2.6161815597144327,1.1120928121934028,855674.1689479167,1499116002.109508,2.1302898251922975,1.1010287889381944,5453980.229166667,84742151.97445695,2.0195911567357765,1.0237474138152778
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893,858037.0,1752.77,1759.33,1720.0,1742.57,302132.4819,467392.0,15.55,15.69,14.74,15.19,5195357.99,143884.0,5.116333333333333e-05,6.686000000000001e-05,-1.934333333333333e-05,101027.90637499999,2612583810.590967,2.317325733894012,1.0741063662333332,850094.1039791667,1479020997.723057,2.0673913375704007,1.0773611974131945,5303349.381944444,80717854.47240575,2.0469410706988507,1.040105028853125
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853,1007138.0,1742.57,1770.13,1724.22,1740.12,284268.0018,498880.0,15.19,16.0,14.76,15.04,4814274.27,137385.0,7.561e-05,5.943e-05,-5.03e-06,102575.42934722222,2665023522.766165,2.1846240017558096,1.1082042827649305,834874.6887048611,1454842505.8130426,2.1068365444114128,1.1718620537541666,5022291.076388889,76302523.53443,2.315660722908951,1.0301312776729166
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.31608,957418.0,1740.12,1750.03,1630.43,1650.95,415847.327,572996.0,15.03,15.37,14.06,14.48,3978891.53,119760.0,2.9383333333333334e-05,4.4829999999999996e-05,-6.674666666666667e-05,103355.55666666667,2668386100.0495825,2.330639976836718,1.1077082372142362,858590.8133125,1483079449.6776793,2.07866611523213,1.1101372988854168,5285858.104166667,79426296.94279915,2.5232803000475403,1.0411627486190973
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86063,943268.0,1650.95,1680.91,1626.01,1666.96,370774.7696,458568.0,14.49,15.08,14.18,14.77,4700648.85,150206.0,3.205e-05,-4.224666666666666e-05,-1.624333333333333e-05,107402.5411076389,2697946691.086603,3.0103987264597234,1.0788449385489585,863325.3485381944,1423222674.880273,2.495120673333835,1.060884806342014,5178739.902777778,75967619.36336213,2.3004659639734086,1.0601541664440972
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662,926194.0,1666.96,1729.5,1649.86,1717.92,311734.5904,408176.0,14.78,15.47,14.38,15.31,2809890.09,100067.0,1.6626666666666664e-05,-4.832666666666667e-05,2.0023333333333332e-05,104935.30259027779,2704680963.7762904,1.940851685169175,1.1445481996194444,811610.1189444445,1364370964.4102256,2.0496901395968563,1.1362423351715278,4967443.75,74096000.4377031,2.12510068613029,1.052905193942014
2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.2195,666967.0,1717.91,1770.0,1714.26,1727.76,210914.9216,359758.0,15.32,16.12,15.16,15.64,2500321.4,90284.0,9.137e-05,5.522e-05,2.7796666666666668e-05,104242.42690277778,2760104628.5322685,1.3276472269945725,1.119345198015972,761106.5477465277,1318208169.416871,1.6032849232398303,1.191404057207639,4673657.368055556,73211819.51548308,1.9967556107415565,1.0744875565618055
2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31022,555956.0,1727.75,1747.84,1712.0,1720.95,156535.0128,273858.0,15.65,15.84,15.28,15.45,1603688.44,64825.0,6.214666666666667e-05,1.2373333333333332e-05,-2.8293333333333332e-05,104739.67552083333,2776938442.521846,1.3594515999979315,1.1445471767802085,775114.9083854167,1341888180.6444285,1.725305900486119,1.1497570628243057,4564267.8125,71280208.47938499,2.1603019712822,1.0701426696850695
2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.65974,732735.0,1720.95,1752.19,1698.0,1737.11,245162.7589,366143.0,15.45,16.14,15.34,16.1,1890318.27,73328.0,5.7090000000000004e-05,3.9983333333333334e-05,-6.758666666666667e-05,106483.71552777778,2822862822.265489,1.3353257849362619,1.0665684226552083,771461.4666631944,1330922909.9316666,1.7320357734685519,1.1860089845666666,4582817.940972222,71495719.43091905,2.0328168267841895,1.0651131182979166
2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.95525,1189024.0,1737.1,1796.99,1714.72,1791.99,328855.6846,459724.0,16.1,16.69,15.73,16.64,3005581.72,115323.0,4.35e-06,1.1806666666666665e-05,-5.060666666666667e-05,113761.22555555556,3094913664.1573424,1.0756086219548913,1.1633920346652777,766857.6271770834,1337210893.6795793,1.632360406537926,1.1469800153756944,4700736.118055556,75630987.64276758,1.796117422564185,1.090030171667361
2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.40412,1872873.0,1791.99,1901.0,1787.38,1889.11,613755.8869,699689.0,16.65,17.4,16.54,17.23,4146918.99,141146.0,6.282e-05,3.5940000000000005e-05,3.249333333333333e-05,120696.25118402777,3534366729.099786,0.8104672933958896,1.094460821763889,744352.0850104167,1367013238.1062496,1.1944578823596792,1.0520438943819446,4338238.979166667,73297667.09589927,1.9700251377975373,1.0381092808003471
2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.5646,1146092.0,1889.1,1933.17,1865.98,1872.01,416714.5719,536410.0,17.23,17.75,16.57,16.62,3547312.43,117978.0,9.745333333333334e-05,0.0001,1.9846666666666668e-05,116874.8095,3517605457.418781,0.7849603875507621,1.0733958616788195,741993.6306145834,1407681460.0765018,1.0626660370089125,1.1278114417864584,4221493.263888889,72335468.75724337,2.1024876701700355,1.0210432492815973
2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.89635,1338533.0,1872.0,1936.42,1861.01,1892.63,401147.9324,531784.0,16.62,17.53,16.16,17.13,4851596.52,152991.0,0.0001,8.096e-05,6.177666666666667e-05,119427.53585069446,3622044349.121221,0.7585574327729541,1.0647227988986112,737746.8884930556,1392322452.303546,1.094796668677724,1.0873336621711804,4446397.111111111,74697480.97403419,2.2458086339503747,1.079175633179861
2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.30135,776343.0,1892.63,1906.0,1864.77,1874.96,226910.2941,356654.0,17.14,17.53,16.37,16.64,2908701.89,106882.0,0.0001,7.804666666666667e-05,1.475e-05,114346.74765972223,3500507488.298634,0.8230296438915711,1.1081944924246527,735513.8036493056,1387081279.5289252,1.1752016589547702,1.1089945871628473,4689355.8125,79816263.81296074,2.3715846597148893,1.0297300930923612
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.44801,789910.0,1874.95,1930.0,1868.83,1898.8,338757.6158,482753.0,16.64,17.38,16.57,16.96,2723041.25,109594.0,0.0001,0.0001,-1.1030000000000003e-05,114842.1832951389,3515683148.187359,0.871498032651812,1.0940670804298611,750613.2117847222,1425979341.4237738,1.132978990198228,1.0759003351781251,4670347.038194444,79435310.73176186,2.4593158920976865,1.0182073341645834
2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41489,954783.0,1898.8,1909.1,1837.18,1858.97,458743.861,518009.0,16.96,17.12,15.89,16.27,3056592.4,118719.0,0.0001,8.063666666666667e-05,5.626666666666665e-06,115190.65503125,3487422167.160124,0.967642903776754,1.0738471856395835,752842.22540625,1411039757.8296108,1.3486750586873433,1.06922611049375,4810070.381944444,80078267.78997582,2.5751539289200474,1.035508012388889
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64157,824373.0,1858.97,1912.53,1855.19,1889.58,366634.5707,437184.0,16.27,16.93,16.13,16.63,2951107.45,94192.0,0.0001,3.9659999999999996e-05,5.704666666666667e-05,115994.16792708334,3540322330.1065674,0.9535460633723392,1.1100245232190973,749488.91228125,1408673670.8468387,1.3154900637854026,1.1717546017010418,5236349.40625,86749746.34569238,2.4654563102683014,1.0237826691555556
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937,895470.0,1889.58,1890.19,1816.56,1828.02,337836.5792,437585.0,16.63,16.65,15.6,15.97,4040252.29,129721.0,7.966666666666667e-05,5.358333333333333e-05,4.552333333333333e-05,113312.42470486111,3432515129.345168,1.0298979165309547,1.0737757619270833,759728.9896354167,1409000962.4538805,1.5642911643913242,1.059361891751736,5392229.774305556,87235341.32995035,2.5582420884191057,1.0067414638381944
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.62903,758428.0,1828.03,1880.0,1827.84,1851.99,241844.8281,350823.0,15.98,18.28,15.87,17.99,7948251.73,281100.0,8.624666666666668e-05,4.228333333333334e-05,7.233333333333333e-05,115854.52425347222,3522695848.3633666,0.9899565433439785,1.1158371674888887,761580.5053055555,1408274229.044486,1.6404726181236264,1.0583305734645831,5827054.618055556,99761716.72012164,1.7869372596255038,1.08042975194375
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.07618,1559366.0,1851.99,1948.6,1825.01,1933.79,716538.1035,824889.0,18.0,20.03,17.01,18.86,11454016.49,434580.0,0.0001,7.988333333333333e-05,8.275666666666666e-05,114894.80767013889,3512837521.654134,0.9903232230367954,1.0774505376711805,778033.3623715278,1471154616.9002905,1.315824030859992,1.082898173588889,5886259.034722222,110436940.58709997,1.4413812263856363,1.0099926354881945
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075,567975.0,1933.8,1944.56,1909.44,1924.5,178373.3688,307019.0,18.85,19.0,17.9,18.7,3515091.93,138180.0,0.0001,0.0001,7.400333333333334e-05,107538.25595833332,3280417034.5369425,1.0489695419297542,1.1070079828236112,834535.4478854167,1603720483.3160264,1.048879948864288,1.1651723365048612,5047753.9375,92757134.72957598,2.1083380820425073,1.0182593140361111
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019,591533.0,1924.5,1959.2,1885.75,1937.48,255852.7832,381133.0,18.7,19.74,18.53,19.45,4872775.08,197708.0,0.0001,0.0001,0.0001,109408.05772916666,3340781961.8756914,0.9872564006415807,1.2238480651354167,807559.2397534722,1548894152.6766067,1.1395126557679178,1.099029579590625,5324739.8125,101832842.18146023,1.7382033437745024,1.0416406841999999
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311,781855.0,1937.49,1976.16,1933.55,1955.54,322102.4295,404084.0,19.46,19.66,18.87,19.26,3065186.84,124367.0,0.0001,0.0001,0.0001,113209.97261111111,3490134909.0621448,0.886862404160373,1.1969934245802083,857888.5928541668,1678950356.2593007,1.025694938502664,1.0995560185982638,5140606.361111111,99213208.24876407,1.6613059846120588,0.9844813042625
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943,779472.0,1955.55,1967.08,1931.58,1936.2,205525.0984,307691.0,19.25,19.94,19.06,19.13,3096292.18,126023.0,0.0001,0.0001,8.775666666666667e-05,117128.42074305557,3628761453.6412625,0.8140018231628968,1.1148279351309027,835451.0153958333,1630663497.1148362,1.0667424761049416,1.1270448327861111,4893997.166666667,94744774.92790022,1.5887561843466314,1.041160086965625
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,827926.0,1936.19,1942.5,1894.51,1910.36,267633.4783,362985.0,19.14,19.53,18.32,19.0,2415908.51,114667.0,0.0001,0.0001,8.101333333333334e-05,113047.92915625,3458058128.6957235,1.0187067262575924,1.0932239039184026,799874.8726597222,1536142568.2430582,1.306606341584991,1.124785676920486,4873999.680555556,92416444.393333,1.7604448923126386,1.0361734062114583
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261,1397042.0,1910.35,1958.0,1846.0,1846.17,456362.741,519031.0,18.99,21.0,18.82,19.61,9598016.99,372425.0,6.404e-05,7.592666666666667e-05,6.490333333333333e-05,112114.06112152777,3421757875.370886,1.1051165608305995,1.0897915372979168,779078.0578611111,1482642367.3171434,1.496279514734157,1.107496572821875,5563923.625,110565287.28734216,1.3736104930477355,1.0333990467618055
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.53895,912948.0,1846.17,1878.0,1826.0,1870.91,232944.3466,355260.0,19.61,21.9,19.26,21.5,9794096.48,384122.0,1.4203333333333332e-05,4.4653333333333335e-05,-1.3343333333333326e-05,102547.91341319444,3094627771.7522106,1.3643601510398877,1.1037723877333334,769694.6642465278,1432036250.3048582,1.940953598813227,1.0722382672399307,6402150.041666667,132024599.42137426,1.069173867514436,1.011988562985764
