date,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_trades,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_trades,sol_open,sol_high,sol_low,sol_close,sol_volume,sol_trades,btc_funding_rate,eth_funding_rate,sol_funding_rate,btc_market_cap,eth_market_cap,sol_market_cap,fear_greed,btc_dominance,eth_dominance,USD_total_market_cap,USD_total_volume24h,USD_altcoin_market_cap,USD_altcoin_volume24h
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162,900141.0,1856.13,1875.62,1813.8,1873.47,358476.0966,411508.0,23.72,24.07,22.84,24.05,3598080.21,127563.0,7.689333333333333e-05,7.012666666666668e-05,8.304333333333335e-05,573607000000.0,224372031272.64407,9666843100.771242,53.0,48.3305,18.9685,1176013336537.18,28340330956.25,607640311045.53,16684286702.63
2023-08-02,29705.99,30047.5,28927.5,29186.01,48181.65141,945158.0,1873.48,1879.74,1821.21,1839.9,254213.0553,331270.0,24.06,24.29,22.82,23.15,3308680.67,105659.0,0.0001,0.0001,2.078e-05,566700000000.0,220952063489.38824,9363083821.09363,53.0,48.5207,18.9134,1189867379623.23,39618911455.21,612535012769.78,21346519063.93
2023-08-03,29186.0,29433.33,28968.0,29193.64,26476.91994,651970.0,1839.9,1859.12,1826.0,1835.81,171148.052,254918.0,23.14,23.38,22.44,22.65,2981853.02,101471.0,0.0001,0.0001,1.4816666666666663e-05,567685000000.0,220666142198.9556,9172068642.003569,52.0,48.4727,19.0718,1169718673389.78,38198593979.4,602724045913.74,18992937088.3
2023-08-04,29193.65,29333.08,28807.54,29113.99,23551.95217,544850.0,1835.81,1851.31,1815.74,1830.23,187699.4552,256002.0,22.65,23.57,22.48,22.8,3225053.92,106095.0,9.372e-05,8.276666666666667e-05,2.875333333333333e-05,565086000000.0,219465064489.20245,9222633638.861511,54.0,48.7186,18.9339,1164656172414.18,29245341607.92,597251813843.85,16467640880.98
2023-08-05,29114.0,29152.23,28978.64,29072.13,11645.52018,331924.0,1830.24,1839.0,1827.5,1836.48,93657.3255,174254.0,22.8,22.94,22.23,22.65,1781301.39,63306.0,8.060333333333333e-05,8.693666666666666e-05,5.504e-05,565027000000.0,220554236422.4632,9155322176.93271,50.0,48.7389,18.9318,1160155487524.85,29128208292.28,594707960268.87,17091574573.37
2023-08-06,29072.13,29205.09,28991.88,29088.42,13178.1972,338654.0,1836.48,1838.58,1825.86,1830.28,90403.9915,169928.0,22.66,23.48,22.58,23.2,2662470.7,83194.0,0.0001,7.295e-05,5.500666666666667e-05,564957000000.0,219536049905.9618,9390128991.155825,49.0,48.6233,18.9804,1161697134650.26,20241668833.22,596841324740.27,13643200524.5
2023-08-07,29088.43,29276.78,28701.03,29211.06,30966.87746,671438.0,1830.28,1847.0,1802.0,1829.1,224092.9059,289161.0,23.2,23.67,22.27,23.12,3303008.9,98066.0,9.223e-05,9.777e-05,9.067666666666668e-05,567248000000.0,219401681690.7442,9329815834.969456,49.0,48.6806,18.9247,1160281982994.49,20655635028.29,595449871581.97,13385873325.3
2023-08-08,29211.06,30244.0,29146.45,29770.42,45700.53392,877168.0,1829.1,1876.51,1826.33,1856.3,236336.03,322607.0,23.11,24.79,23.02,24.22,4652753.86,148381.0,8.360000000000001e-05,7.212333333333333e-05,9.07e-05,579241000000.0,223104292272.0632,9815108003.900969,54.0,48.8165,18.881,1162687277885.27,32919645559.26,595103676925.31,19301987704.21
2023-08-09,29770.41,30160.0,29376.67,29581.99,38003.88725,750252.0,1856.3,1871.99,1846.28,1855.35,191926.8343,266834.0,24.22,24.99,24.1,24.38,3857674.95,132872.0,8.838e-05,6.091333333333333e-05,5.467333333333333e-05,575440000000.0,222934470328.97736,9897225594.642384,50.0,48.9599,18.8559,1182605780571.14,36006447526.98,603603724541.69,18435525686.75
2023-08-10,29581.99,29738.0,29320.2,29455.75,23463.45373,513691.0,1855.36,1865.95,1845.38,1852.47,127321.4553,208017.0,24.39,24.89,24.13,24.62,2556841.66,80719.0,9.425666666666668e-05,9.198333333333334e-05,0.0001,572498000000.0,222396101484.26727,9985516059.064724,53.0,48.7921,18.9041,1178625089431.3,35546358274.25,603548838659.93,17167718673.82
2023-08-11,29455.76,29564.52,29252.45,29426.03,20637.0443,437828.0,1852.47,1857.26,1838.05,1848.84,113209.3103,197546.0,24.63,24.93,24.34,24.62,2415119.74,66124.0,9.041e-05,2.8566666666666665e-05,8.339333333333334e-05,571931000000.0,221871792229.53244,9966149969.504225,51.0,48.7606,18.9409,1174029082809.46,26133839466.51,601565210706.77,14268980624.16
2023-08-12,29426.02,29481.35,29381.56,29430.17,8971.48068,310852.0,1848.84,1854.01,1846.08,1849.93,63292.6476,154110.0,24.63,25.24,24.4,24.91,1814019.36,53245.0,9.768333333333331e-05,5.852666666666666e-05,0.0001,572269000000.0,222109483864.4908,10105729638.681671,54.0,48.7655,18.9229,1172831964140.99,22907590547.53,600894696303.13,12713836801.83
2023-08-13,29430.18,29474.65,29272.32,29303.84,11101.70947,341726.0,1849.94,1862.0,1834.51,1840.73,120674.1364,211874.0,24.91,24.95,24.21,24.23,2013530.94,57328.0,8.212333333333333e-05,6.063666666666667e-05,7.539666666666666e-05,569777000000.0,220945647588.33588,9847273796.37204,54.0,48.7316,18.9158,1174409648297.14,16545264352.66,602101231089.44,10351107930.82
2023-08-14,29303.85,29695.32,29102.45,29430.93,31443.11532,671592.0,1840.73,1856.5,1835.0,1845.5,150196.1203,244296.0,24.22,25.3,24.06,25.18,2935003.9,91465.0,0.0001,9.960666666666666e-05,6.742e-05,572192000000.0,221529819915.20767,10209290059.5379,50.0,48.7327,18.9018,1169116064432.26,19376785083.97,599374598739.85,12046833886.89
2023-08-15,29430.92,29499.26,29059.6,29200.0,27503.87691,591162.0,1845.5,1847.36,1814.0,1828.98,186081.6989,264314.0,25.19,25.42,23.74,23.9,3856498.57,117585.0,0.0001,8.794e-05,9.075e-05,567527000000.0,219518458611.8469,9683652049.266735,53.0,48.7437,18.8743,1173911487219.06,28557513693.77,601703136963.38,14544112261.94
2023-08-16,29200.01,29259.85,28723.08,28730.51,32996.69854,768028.0,1828.98,1831.52,1798.17,1807.81,205430.7368,311372.0,23.91,24.03,22.36,22.82,4333224.4,150330.0,0.0001,8.924333333333333e-05,8.635666666666668e-05,559516000000.0,217089997741.6747,9254726498.129557,52.0,48.977,18.9401,1158906738926.79,29935482466.96,591308479189.11,17295233788.97
2023-08-17,28730.51,28783.48,25166.0,26623.41,100271.54033,1976577.0,1807.81,1809.99,1550.0,1681.49,812138.2159,906515.0,22.82,23.43,20.0,21.66,6294552.09,252049.0,0.0001,8.190666666666667e-05,4.362666666666667e-05,518803000000.0,202902804373.22723,8877604906.685843,50.0,49.0962,19.0692,1137568287868.92,34321985607.85,579065069656.21,19372899351.39
2023-08-18,26623.41,26832.6,25619.0,26054.0,69790.65711,1293122.0,1681.49,1699.4,1641.02,1661.59,538083.1018,597838.0,21.67,22.2,20.9,21.34,3890112.81,138029.0,5.04e-05,-1.9816666666666663e-05,-7.854e-05,506701000000.0,199504133400.2201,8680082925.173014,37.0,48.7247,19.001,1064404161356.54,63377899625.17,545776894527.68,32251830172.17
2023-08-19,26054.0,26281.0,25801.09,26100.01,26160.75343,615764.0,1661.6,1696.72,1654.31,1669.67,231919.0485,312174.0,21.34,22.18,21.29,21.9,1694233.32,61202.0,-1.9606666666666663e-05,-6.93e-05,-6.257e-05,507825000000.0,200353373643.55,8910312653.465378,39.0,48.2274,18.9946,1051146223087.08,47531023493.38,544205251177.52,23508764231.95
2023-08-20,26100.01,26299.0,25971.05,26189.99,19056.91209,451543.0,1669.68,1694.75,1662.03,1685.24,195623.5263,275035.0,21.89,22.04,21.57,21.77,1053613.37,39239.0,-2.542e-05,-7.387333333333334e-05,-5.574e-05,509453000000.0,202383126946.1949,8866899049.557129,37.0,48.0801,18.9989,1056354911960.4,24779195648.31,548458813006.54,14147161519.9
2023-08-21,26190.0,26258.42,25812.0,26126.92,30267.24233,565987.0,1685.23,1688.59,1649.4,1667.55,250835.1518,297843.0,21.78,21.79,20.3,21.2,2646392.48,92666.0,-1.2e-05,-2.594333333333333e-05,-3.842e-05,508554000000.0,200427243609.1604,8651143270.44025,38.0,48.0018,19.0744,1061887440957.66,21753799324.09,552162204995.35,12717306007.01
2023-08-22,26126.92,26139.42,25300.0,26056.0,34247.06688,603624.0,1667.56,1669.38,1580.0,1634.99,402012.045,484314.0,21.2,21.26,19.35,20.59,3635900.71,111941.0,2.706666666666667e-06,-2.2213333333333333e-05,2.9226666666666662e-05,505648000000.0,196177590774.704,8362479448.094311,37.0,48.2552,19.0209,1053745017025.04,29284145639.63,545257887149.09,15912587747.03
2023-08-23,26055.99,26819.27,25812.82,26432.72,44023.69978,673711.0,1635.0,1702.11,1629.05,1679.61,374761.1088,472134.0,20.59,21.82,20.33,21.74,3704350.5,109572.0,9.886666666666666e-06,-6.283333333333334e-06,-4.154666666666667e-05,514897000000.0,201821692548.3472,8830418596.029396,37.0,48.4504,18.7802,1046007630054.52,33084239848.12,539212551298.4,18579070327.64
2023-08-24,26432.71,26577.87,25864.0,26180.05,30205.22116,575619.0,1679.61,1683.37,1635.28,1661.16,231539.7805,287178.0,21.74,22.02,20.67,21.06,2719332.54,94349.0,1.528e-05,-6.5e-07,-5.851e-05,508586000000.0,199151852081.58765,8555308371.132534,41.0,48.317,18.9571,1064882221991.8,34697011299.75,550363606758.32,17711639632.81
2023-08-25,26180.05,26314.05,25777.15,26060.01,27753.33772,611438.0,1661.16,1677.22,1635.51,1653.8,236261.6898,307211.0,21.05,21.06,20.09,20.42,2321828.3,84045.0,2.4536666666666665e-05,-1.241e-05,-0.0001082566666666,506937000000.0,198710216025.2465,8310481245.878672,39.0,48.3078,18.9288,1054311694140.14,27502627322.68,544997369809.42,14628119426.87
2023-08-26,26060.0,26125.77,25985.92,26017.37,10022.22322,329412.0,1653.79,1655.59,1644.0,1647.04,79175.425,157980.0,20.42,20.44,20.19,20.29,743690.27,31762.0,3.75e-05,-9.326666666666668e-06,-0.0001897099999999,506283000000.0,197867662489.1837,8265763650.924302,38.0,48.2675,18.9144,1050573300381.91,27537097350.98,543487364639.89,15131881788.71
2023-08-27,26017.38,26182.23,25966.11,26101.77,12099.64216,349090.0,1647.03,1660.24,1646.32,1658.33,87789.9196,163046.0,20.28,20.92,20.24,20.79,1103526.81,42259.0,1.7690000000000002e-05,1.5433333333333334e-05,-0.0001543666666666,507867000000.0,199168619640.7245,8475182944.467822,38.0,48.286,18.8731,1048640170544.89,15142066308.98,542293496164.73,9107356961.86
2023-08-28,26101.78,26253.99,25864.5,26120.0,22692.62655,523057.0,1658.33,1664.34,1621.75,1653.08,214351.0143,274580.0,20.79,20.8,20.03,20.56,1622343.78,57505.0,2.851e-05,2.376666666666667e-06,-9.45e-06,508215000000.0,198696254495.1664,8390607513.781251,39.0,48.2337,18.921,1053098943196.97,16329890710.52,545150177713.33,9415904151.48
2023-08-29,26120.0,28142.85,25922.0,27716.34,74251.99488,1137083.0,1653.08,1745.84,1640.0,1729.42,494371.0823,504683.0,20.57,22.05,20.12,21.79,5271801.95,154885.0,-2.1136666666666664e-05,-2.8153333333333337e-05,-0.0001048666666666,538782000000.0,207610640231.3471,8873369050.821512,39.0,48.2721,18.8665,1052892008490.65,24577299869.87,544639163144.49,13574736766.57
2023-08-30,27716.34,27768.57,27017.24,27299.99,35448.25848,690292.0,1729.41,1730.93,1694.34,1705.23,202841.4402,308391.0,21.79,21.99,20.6,20.82,2462706.77,87991.0,4.847666666666666e-05,6.460333333333334e-05,6.985666666666667e-05,531542000000.0,204975442293.435,8512148378.563523,49.0,48.9507,18.8542,1102884983370.28,52903434518.44,563015245391.22,23534651760.37
2023-08-31,27299.99,27587.51,25655.01,25940.78,51032.80401,944690.0,1705.23,1729.0,1630.0,1645.76,330518.2668,396774.0,20.82,21.07,19.43,19.74,3342646.88,100944.0,5.957666666666668e-05,3.986e-05,-7.591333333333334e-05,505391000000.0,197836663134.69028,8053976163.968899,52.0,48.9094,18.8615,1086855012886.33,31552475320.23,555280666076.34,15209014205.67
2023-09-01,25940.77,26156.0,25333.75,25805.05,41032.15056,881179.0,1645.77,1654.53,1602.33,1629.12,302406.1686,368740.0,19.74,19.93,19.02,19.33,2517375.38,79529.0,4.935e-05,1.3923333333333334e-05,-5.911666666666667e-05,502452000000.0,195801737433.74744,7884424758.69897,40.0,48.2708,18.9102,1046144517702.37,37571352059.13,541162154694.3,17390381318.27
2023-09-02,25805.04,25987.5,25752.47,25869.51,16250.77698,567728.0,1629.13,1645.0,1628.03,1637.03,102145.9476,208209.0,19.33,19.69,19.13,19.5,1419243.59,46090.0,1.639e-05,-7.033333333333334e-07,-4.380333333333334e-05,503753000000.0,196778798794.66235,7959226823.319671,39.0,48.3273,18.8307,1039655934927.76,33960057979.21,537218255483.07,16758184871.12
2023-09-03,25869.52,26135.0,25800.0,25971.21,17474.47667,496412.0,1637.02,1647.5,1625.14,1635.84,116767.2862,216339.0,19.5,19.67,19.23,19.57,1032117.62,34732.0,2.6546666666666668e-05,-5.686666666666665e-06,-2.52e-05,505613000000.0,196620775196.84943,8001227411.09708,40.0,48.3222,18.8762,1042569720049.44,21932761798.03,538776714309.19,11832332888.69
2023-09-04,25971.21,26108.02,25631.21,25826.02,21777.59609,596830.0,1635.84,1644.82,1616.32,1630.51,168010.9056,275381.0,19.57,20.05,19.15,19.52,2206040.45,70789.0,1.0333333333333332e-05,-2.282333333333334e-05,-1.1276666666666663e-05,502463000000.0,195642848013.53928,7945529390.65601,40.0,48.4188,18.8277,1044553481554.5,19855263792.02,538793064801.03,10893135544.58
2023-09-05,25826.03,25915.49,25562.62,25792.1,21323.39337,566736.0,1630.52,1648.02,1609.69,1634.45,204365.4907,299045.0,19.52,20.6,19.03,20.26,4197171.75,129532.0,1.798e-05,1.4643333333333334e-05,-5.084666666666667e-05,502153000000.0,196282142737.3509,8286076891.790507,40.0,48.2974,18.8217,1040971064456.37,24054019621.64,538209043261.88,13373472376.08
2023-09-06,25792.11,26040.0,25372.51,25759.95,27262.52386,636302.0,1634.46,1670.0,1609.2,1633.15,219541.0193,331227.0,20.26,20.39,19.14,19.64,3429947.48,106644.0,3.6966666666666654e-06,1.8123333333333333e-05,7.673333333333333e-06,501636000000.0,196243689196.9484,8019958163.375241,42.0,48.231,18.8643,1041166631106.19,24778543297.08,539001645911.39,13684273832.93
2023-09-07,25759.95,26443.14,25615.38,26255.0,27687.49567,631929.0,1633.15,1660.0,1623.4,1648.11,228558.2782,319517.0,19.63,20.0,19.32,19.92,2375627.15,64638.0,4.879e-05,5.562333333333333e-05,-8.22e-06,510536000000.0,197889484437.4811,8131669768.528576,41.0,48.1895,18.8527,1040848209981.33,27029764183.92,539269172237.68,14277259380.6
2023-09-08,26255.0,26445.5,25647.26,25910.5,28999.76471,646852.0,1648.11,1658.93,1616.21,1636.44,221570.0458,312966.0,19.92,20.28,19.37,19.61,1972054.86,62435.0,-9.013333333333332e-06,3.592666666666667e-05,-0.0001454166666666,504601000000.0,196724082426.01923,8027358512.195039,46.0,48.5181,18.8009,1053594075056.86,24167769182.71,542410208447.44,13077776178.7
2023-09-09,25910.5,25945.09,25796.64,25901.61,10980.62277,359038.0,1636.43,1637.52,1629.74,1635.54,58519.6229,156305.0,19.6,19.61,19.38,19.44,646379.52,25500.0,-1.337e-05,4.1563333333333336e-05,-0.0001621133333333,504427000000.0,196519048834.72107,7965549837.250975,41.0,48.3306,18.8375,1044137912140.25,23561309545.85,539499638001.91,12744830585.99
2023-09-10,25901.6,26033.66,25570.57,25841.61,18738.26914,489773.0,1635.53,1635.7,1600.0,1617.42,207957.8428,292581.0,19.43,19.44,17.78,18.24,5630975.71,183349.0,1.943333333333333e-05,2.083e-05,-0.0003679566666666,503221000000.0,194445077220.15823,7508388034.105402,40.0,48.3396,18.8371,1043586526789.19,13440240267.55,539120617281.7,7958922523.34
2023-09-11,25841.6,25900.69,24901.0,25162.52,41682.32,864138.0,1617.42,1619.0,1531.01,1551.85,417424.8189,470056.0,18.23,18.46,17.33,17.72,4755172.77,148667.0,1.1203333333333332e-05,3.32e-05,-0.00021933,489677000000.0,186264903624.806,7255589315.601297,40.0,48.5997,18.7707,1035507857537.16,20279672156.4,532254412375.72,12380119109.0
2023-09-12,25162.53,26567.0,25131.48,25840.1,56434.38537,1047056.0,1551.84,1626.0,1549.67,1592.97,329739.9685,444268.0,17.72,18.8,17.57,17.92,4818249.11,140802.0,1.551e-05,-2.602e-05,-5.677333333333333e-05,503820000000.0,191634667308.3861,7373235575.390702,30.0,48.6729,18.5204,1007169395785.06,32530881578.69,516950828746.5,17930896364.85
2023-09-13,25840.1,26405.22,25764.17,26222.0,31610.82753,714880.0,1592.97,1619.3,1581.88,1607.62,223409.2889,349327.0,17.91,18.56,17.69,18.4,4063710.36,131254.0,2.2336666666666662e-05,8.713333333333333e-06,-0.0001288,510997000000.0,193282784730.12152,7553037786.337789,41.0,48.9142,18.6061,1029085048058.72,35423451439.22,525716046905.47,16765612867.07
2023-09-14,26222.0,26860.49,26126.77,26522.73,38333.1725,799278.0,1607.61,1644.29,1607.05,1626.47,275301.1505,414952.0,18.4,19.33,18.38,18.85,4397747.38,134383.0,-2.863333333333335e-06,-3.426666666666665e-06,-0.0001859033333333,517435000000.0,195664589759.2125,7753351136.924659,45.0,49.0705,18.5624,1041455228178.83,27302036656.18,530408271697.84,14230597643.21
2023-09-15,26522.73,26888.0,26224.0,26600.0,26227.29369,654094.0,1626.48,1654.08,1611.42,1641.29,181340.024,313776.0,18.85,19.5,18.55,19.14,2087888.26,82808.0,1.3863333333333332e-05,7.100000000000003e-06,-0.00011389,519733000000.0,197636648345.33795,7894549310.522393,45.0,49.1329,18.5851,1052417682131.76,28414670934.81,535333915220.26,14602750585.38
2023-09-16,26599.99,26777.0,26445.0,26559.67,13960.93351,526416.0,1641.3,1653.17,1631.31,1634.4,99555.4671,245713.0,19.15,19.46,18.86,19.12,1416418.73,57493.0,-2.954e-05,3.718e-05,-6.071333333333334e-05,517484000000.0,196530712474.313,7861613578.888893,43.0,48.9193,18.6199,1059895167761.48,25608292082.29,541402199964.34,14126848407.15
2023-09-17,26559.67,26623.25,26399.0,26527.51,12998.10277,476775.0,1634.4,1635.0,1612.0,1622.48,120227.4117,264713.0,19.12,19.14,18.63,18.81,1073239.72,41993.0,8.96e-06,1.8376666666666663e-05,-0.00011355,516473000000.0,194831590954.7622,7724977146.239907,46.0,48.8503,18.5485,1059874488138.3,19496196198.49,542122761108.02,12095491226.76
2023-09-18,26527.5,27409.0,26377.35,26762.51,43000.43256,938705.0,1622.48,1669.5,1603.88,1636.66,279041.6978,453410.0,18.81,20.15,18.58,19.64,3731851.86,130244.0,-2.2343333333333333e-05,1.654333333333333e-05,-0.0001758866666666,521609000000.0,196885212353.6365,8087242644.2727585,46.0,49.0559,18.5106,1054114116355.4,17607070976.34,537008918406.63,10832581226.15
2023-09-19,26762.5,27483.57,26667.79,27210.26,36190.52187,898076.0,1636.66,1661.04,1626.32,1643.12,184282.4258,350549.0,19.65,20.42,19.58,20.03,3110481.29,211645.0,-4.2e-06,-4.6433333333333335e-06,-2.247e-05,530413000000.0,197588243213.248,8243468469.915307,46.0,49.0436,18.5125,1063330646470.47,31127779684.52,541834728763.95,15512550797.47
2023-09-20,27210.25,27388.63,26800.0,27125.0,34207.21867,867288.0,1643.13,1649.34,1604.51,1622.26,232844.2347,382581.0,20.02,20.54,19.8,20.29,2588399.2,98759.0,-2.460666666666667e-05,3.3033333333333334e-05,-0.0001071766666666,528845000000.0,195087312529.35977,8347682604.3511715,47.0,49.2221,18.3389,1077461946206.82,27278835522.59,547112157802.93,13471255238.03
2023-09-21,27125.01,27159.6,26377.7,26568.08,34476.82662,823416.0,1622.27,1625.3,1567.77,1583.94,240627.544,368163.0,20.29,20.29,19.29,19.46,2959370.24,98554.0,3.901e-05,3.6070000000000005e-05,9.113333333333336e-06,517920000000.0,190522492983.44608,8017758208.803525,47.0,49.3078,18.1911,1072488425423.51,28082794439.47,543667572966.97,14801648100.17
2023-09-22,26568.08,26743.38,26468.77,26580.14,18198.2292,567149.0,1583.94,1602.68,1576.58,1593.08,124886.091,267398.0,19.45,19.81,19.15,19.43,1857771.33,63414.0,1.0359999999999996e-05,2.8763333333333333e-05,2.2743333333333333e-05,518129000000.0,191598085284.9854,8022337311.902544,43.0,49.2154,18.1016,1052168523016.98,32352223636.24,534339111566.31,58980846757.88
2023-09-23,26580.14,26632.81,26509.0,26575.96,9440.7026,421717.0,1593.07,1598.24,1587.45,1593.86,64537.1341,217950.0,19.42,19.57,19.29,19.49,897913.0,30406.0,2.8136666666666668e-05,2.7003333333333333e-05,7.309e-05,518045000000.0,191515391237.08984,8028702134.973336,47.0,49.1232,18.1616,1054710914959.55,22126067423.01,536602782041.32,11547216319.49
2023-09-24,26575.97,26738.54,26122.08,26248.38,15706.65771,545045.0,1593.85,1601.12,1570.01,1580.71,137517.8533,307377.0,19.48,19.68,19.2,19.36,1091026.97,38377.0,2.0719999999999995e-05,2.368e-05,5.308666666666666e-05,512435000000.0,190110835149.95688,7984596080.23587,44.0,49.1253,18.1682,1054731717099.65,16244650304.88,536591758610.79,8840143428.45
2023-09-25,26248.39,26446.15,25990.46,26304.81,26266.2039,873488.0,1580.71,1597.5,1563.01,1588.33,176706.9277,405042.0,19.36,19.74,19.07,19.39,1702995.14,52018.0,4.032333333333333e-05,4.097333333333333e-05,3.520000000000001e-06,512502000000.0,190871379228.88977,7998384322.167101,47.0,49.0422,18.2104,1043687188538.18,17995019275.53,531839946918.82,9801442437.08
2023-09-26,26304.8,26397.46,26088.34,26221.67,18495.35066,697727.0,1588.34,1599.78,1580.05,1594.01,125583.0161,317309.0,19.39,19.53,18.84,19.03,1977195.6,51826.0,1.6699999999999982e-06,4.5673333333333335e-05,-8.250000000000002e-06,510687000000.0,191412540768.78745,7841199286.520493,46.0,48.9578,18.2345,1047178228939.27,24689515114.64,534502314250.5,12691904267.93
2023-09-27,26221.68,26850.0,26112.06,26372.99,34771.57978,939690.0,1594.02,1634.1,1583.5,1598.64,274404.4328,478489.0,19.03,19.48,18.73,19.14,2446438.2,69839.0,5.132e-05,5.2163333333333336e-05,4.4193333333333336e-05,513469000000.0,191947614328.6216,7884077345.249179,44.0,48.8935,18.3263,1045283965763.64,22702290381.43,534208369297.99,12716547434.42
2023-09-28,26373.0,27308.48,26342.4,27021.39,44517.83491,1158974.0,1598.63,1668.21,1598.14,1652.99,331409.7015,567825.0,19.13,19.98,19.1,19.96,2804835.46,75243.0,-1.8796666666666662e-05,2.4523333333333333e-05,-3.348666666666666e-05,527092000000.0,198733841734.54013,8233324460.277874,46.0,48.9863,18.3117,1048964411622.17,27303085450.61,535115725566.95,15584804188.46
2023-09-29,27021.39,27244.89,26665.16,26906.96,28478.76219,878610.0,1653.0,1688.0,1648.37,1667.45,251975.6728,494615.0,19.97,20.46,19.85,20.28,2724984.42,79328.0,-1.995e-05,1.3493333333333332e-05,-4.784e-05,524734000000.0,200498731861.9883,8382577236.445898,48.0,49.0688,18.5077,1073830375025.56,31004821037.08,546914568670.71,16925751953.06
2023-09-30,26906.96,27094.99,26886.31,26962.56,12804.62307,534908.0,1667.45,1694.32,1666.19,1670.89,136924.9141,342315.0,20.28,21.81,20.07,21.37,3565357.52,120229.0,1.344e-05,-1.1266666666666672e-06,-0.0001879833333333,526054000000.0,200930672588.4745,8831578970.668808,47.0,48.8385,18.6637,1074492624286.71,40311855811.08,549726479376.18,29915634978.07
2023-10-01,26962.57,28065.51,26954.09,27992.57,24602.81468,883593.0,1670.89,1751.0,1668.0,1733.79,225611.5868,495195.0,21.37,24.5,21.13,23.87,6416328.5,250790.0,-8.623333333333333e-06,1.0483333333333332e-05,-0.00011682,545041000000.0,208196727272.64783,9902619327.176104,48.0,48.8356,18.6598,1076839086689.66,32436623763.63,550958505300.51,27105641391.02
2023-10-02,27992.58,28580.0,27281.44,27494.51,57071.14241,1464158.0,1733.8,1744.0,1636.79,1662.4,378575.6898,773990.0,23.88,24.8,22.9,23.37,6313085.51,266005.0,1.694e-05,7.560000000000001e-05,4.013666666666667e-05,537572000000.0,199980015285.864,9654210449.774307,50.0,49.1235,18.7636,1110774639228.37,33129903900.2,565123102778.42,23624369752.87
2023-10-03,27494.51,27676.52,27160.5,27426.46,28928.96555,1202377.0,1662.41,1670.65,1643.0,1656.88,198287.1164,530016.0,23.38,24.77,23.21,23.6,5894722.26,242698.0,2.7796666666666668e-05,2.951333333333333e-05,-5.347999999999999e-05,535127000000.0,199226162134.8872,9719444134.246271,50.0,49.3464,18.3882,1087603651244.27,43833929056.94,550910794185.37,24040293528.09
2023-10-04,27426.45,27839.72,27202.0,27778.57,29816.142,1188381.0,1656.88,1657.66,1625.0,1646.58,222861.7167,553269.0,23.61,23.86,22.58,23.13,3945261.33,164119.0,3.124666666666667e-05,2.6586666666666664e-05,-0.0001126766666666,542139000000.0,198273403610.5844,9577670152.222357,49.0,49.2992,18.3574,1085141311636.84,35973907826.5,550174853006.76,24567541360.27
2023-10-05,27778.57,28120.39,27352.0,27410.39,30681.49619,1210397.0,1646.58,1655.47,1606.73,1611.79,237378.7449,545845.0,23.13,23.76,22.53,22.7,3287722.78,128809.0,-3.459e-05,2.274e-05,-0.0001713466666666,534928000000.0,193951448977.6497,9389580992.02134,48.0,49.708,18.1649,1090762128883.91,28002070268.38,548566222412.56,16858079346.84
2023-10-06,27410.39,28295.0,27175.94,27931.09,37983.24277,1326700.0,1611.79,1662.0,1611.68,1645.03,220507.9286,539488.0,22.7,23.76,22.66,23.41,4366362.12,158535.0,-9.396666666666666e-06,8.126e-05,-3.3583333333333334e-05,545009000000.0,197887215086.51007,9681336639.032162,50.0,49.6719,17.9995,1076484719293.35,26024174048.55,541774313750.2,14147045756.44
2023-10-07,27931.1,28029.67,27842.08,27956.67,13348.83825,641623.0,1645.03,1647.71,1630.03,1633.57,101241.5732,288695.0,23.41,24.21,23.08,23.3,2949841.72,101895.0,2.352e-05,5.273e-05,-5.312e-05,545638000000.0,196617200962.4628,9630822479.000769,49.0,49.7804,18.072,1095067311152.66,26479956729.31,549938856131.31,12987724931.39
2023-10-08,27956.67,28095.14,27687.5,27917.05,19693.56921,822730.0,1633.56,1641.4,1616.17,1632.84,149424.6635,372636.0,23.29,23.64,23.06,23.22,1934466.13,73711.0,2.150333333333333e-05,9.361666666666667e-05,-4.790333333333334e-05,544958000000.0,196360271118.12457,9623239932.984392,50.0,49.9148,17.9812,1093098548403.85,15736210617.32,547480981902.91,9183300345.33
2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.74639,1156525.0,1632.85,1636.0,1546.0,1580.13,340141.0988,646240.0,23.21,23.37,21.59,22.1,4186290.48,199566.0,5.115e-05,6.835666666666668e-05,-6.986666666666667e-05,538253000000.0,189937520756.6237,9154877132.563568,50.0,49.9415,18.0011,1091179431499.26,17993484538.15,546227921801.5,10076091448.71
2023-10-10,27590.12,27735.0,27298.0,27390.12,22776.84383,1002272.0,1580.13,1594.9,1550.55,1567.63,240659.3287,613660.0,22.09,22.48,21.69,22.11,2334716.24,90922.0,4.263666666666667e-05,6.878666666666667e-05,-0.0001430866666666,534933000000.0,188590185041.92783,9170452669.939337,50.0,50.2774,17.7489,1070423866234.62,28659929370.74,532242080217.58,16652413820.13
