,date,btc_market_cap,eth_market_cap,sol_market_cap
928,2022-01-05,823605000000.0,422034943094.70825,47896581832.77338
929,2022-01-06,816347000000.0,406313567619.8228,46653912942.34688
930,2022-01-07,785502000000.0,379796902293.12823,42259706226.12842
931,2022-01-08,790969000000.0,368260810753.29755,44456708541.57564
932,2022-01-09,792648000000.0,375681581315.202,43799691315.95565
933,2022-01-10,791368000000.0,366795668669.43695,42305594590.44746
934,2022-01-11,809409000000.0,386143362959.58954,43686690250.96281
935,2022-01-12,832027000000.0,401779582309.25073,47342641971.02508
936,2022-01-13,806813000000.0,387556155609.86096,45720397763.209885
937,2022-01-14,815866000000.0,394230560105.41675,45557399039.80318
938,2022-01-15,817879000000.0,397341078928.95544,46404620791.25337
939,2022-01-16,817207000000.0,399994364841.27545,46467067262.74536
940,2022-01-17,799126000000.0,382732247849.02155,43946557991.511154
941,2022-01-18,803334000000.0,377373340871.7482,44398207662.228966
942,2022-01-19,791185000000.0,370218178888.3115,42782076753.350204
943,2022-01-20,771698000000.0,359106966050.10333,40460285501.75991
944,2022-01-21,691002000000.0,305867336707.89966,35208284390.72064
945,2022-01-22,662706000000.0,286316598671.52295,29657173243.661926
946,2022-01-23,686874000000.0,302172842768.25476,31368470602.35094
947,2022-01-24,694267000000.0,290950074067.8437,28897611818.668396
948,2022-01-25,699848000000.0,293280982196.5538,29917541273.59028
949,2022-01-26,697482000000.0,294355178400.0866,29077285672.59955
950,2022-01-27,701226000000.0,287887135558.99347,28098895123.75393
951,2022-01-28,715404000000.0,303783438037.6304,28681087258.940643
952,2022-01-29,721492000000.0,309504705064.8011,30172068447.96188
953,2022-01-30,719542000000.0,311611781045.8268,29453575044.56998
954,2022-01-31,728654000000.0,320685972662.8686,31399134906.03346
955,2022-02-01,734851000000.0,333772996179.28937,34721850140.23634
956,2022-02-02,699921000000.0,320804277762.96674,32051558783.13447
957,2022-02-03,702141000000.0,318930248114.316,31769540056.405525
958,2022-02-04,778390000000.0,354710230881.4213,35014298646.1361
959,2022-02-05,786546000000.0,360446172476.032,35984692980.02121
960,2022-02-06,802678000000.0,364280977182.0347,36246775198.62348
961,2022-02-07,831728000000.0,375792526382.54767,37197610193.64159
962,2022-02-08,837042000000.0,373596019393.1015,36127904651.063736
963,2022-02-09,841588000000.0,387391694808.8667,36249413115.94902
964,2022-02-10,826640000000.0,368175105896.7726,33870575660.893967
965,2022-02-11,802855000000.0,349512329110.4085,30596103793.44284
966,2022-02-12,799407000000.0,347969047007.86426,30404872409.54228
967,2022-02-13,799876000000.0,344404747012.32733,29596291513.247936
968,2022-02-14,808459000000.0,351091999111.234,30651951526.17087
969,2022-02-15,843872000000.0,379707277017.2597,33304982236.553368
970,2022-02-16,835461000000.0,375596788399.1691,32719587236.827274
971,2022-02-17,769983000000.0,345432461079.7069,29911431791.712814
972,2022-02-18,759293000000.0,333118647152.7562,28808591444.441826
973,2022-02-19,760306000000.0,329911271374.2316,29160339785.803127
974,2022-02-20,731060000000.0,315445971599.4309,29231683517.960945
975,2022-02-21,703529000000.0,308599649104.6404,26721007529.82435
976,2022-02-22,724506000000.0,315498757508.3708,27602805922.37369
977,2022-02-23,707580000000.0,310215506609.2364,27199802282.616695
978,2022-02-24,726117000000.0,310521172966.33014,28410356357.50051
979,2022-02-25,745875000000.0,333846681917.4296,29906986418.443714
980,2022-02-26,740839000000.0,332578204835.9235,28815736090.453217
981,2022-02-27,714469000000.0,313073255237.77185,27257589080.429115
982,2022-02-28,819110000000.0,349034662717.02704,31790678156.295288
983,2022-03-01,841067000000.0,355669768058.27325,31506377048.23152
984,2022-03-02,834474000000.0,353928244634.3926,32318279331.351448
985,2022-03-03,806208000000.0,339867073415.80634,30691995646.21912
986,2022-03-04,741995000000.0,313650455450.1037,28016987169.91585
987,2022-03-05,747294000000.0,319086026336.09045,28712376829.038376
988,2022-03-06,728642000000.0,306540745606.19604,26854797029.866535
989,2022-03-07,723880000000.0,299755147815.5038,26102090492.1804
990,2022-03-08,734898000000.0,308990995337.752,26409950388.62068
991,2022-03-09,796877000000.0,326912722910.6458,28367501512.411583
992,2022-03-10,749331000000.0,313094963763.9914,26827830746.94068
993,2022-03-11,736898000000.0,307278501308.7958,25832900013.34672
994,2022-03-12,739318000000.0,309180622034.75275,26375917286.00454
995,2022-03-13,717664000000.0,301817186381.12445,25449006308.745834
996,2022-03-14,752641000000.0,310593577010.49493,26186055673.08397
997,2022-03-15,747132000000.0,314450942253.10706,26836912140.077488
998,2022-03-16,780293000000.0,332203928803.60547,27940404168.768967
999,2022-03-17,777762000000.0,337894847790.8667,28422760165.274193
1000,2022-03-18,794127000000.0,353518405843.05927,29049157216.96137
1001,2022-03-19,801134000000.0,353909041695.01965,29632759884.050823
1002,2022-03-20,784115000000.0,343504432844.2698,28432456982.048862
1003,2022-03-21,779781000000.0,347924352426.2933,28402397991.937035
1004,2022-03-22,804863000000.0,357366404958.8197,29069338572.03381
1005,2022-03-23,811569000000.0,362748938526.52295,30353741887.520138
1006,2022-03-24,835165000000.0,373471258566.97034,33011272989.437565
1007,2022-03-25,842279000000.0,372838208760.3812,31773707338.32897
1008,2022-03-26,845606000000.0,377827574464.24286,33101674756.415386
1009,2022-03-27,888527000000.0,395059365980.0612,34741183073.45392
1010,2022-03-28,897046000000.0,402040765729.13696,34747224500.04094
1011,2022-03-29,901654000000.0,408357134451.7341,36222031753.32461
1012,2022-03-30,895232000000.0,407246804912.9766,39195339151.127846
1013,2022-03-31,865613000000.0,394402092425.9776,40158423819.983604
1014,2022-04-01,878726000000.0,414245979160.4055,43758744003.83171
1015,2022-04-02,872868000000.0,414947392107.5312,43353067897.74202
1016,2022-04-03,882421000000.0,423356636901.31976,44478030545.49885
1017,2022-04-04,886687000000.0,423869947210.8103,43149296839.251755
1018,2022-04-05,868302000000.0,411885919936.038,41384554521.88217
1019,2022-04-06,822959000000.0,382871342185.5314,37162434514.465935
1020,2022-04-07,828020000000.0,389467375291.86847,38726717661.6891
1021,2022-04-08,802457000000.0,383205538887.89386,35633343201.26004
1022,2022-04-09,811215000000.0,391933374074.7049,36877000569.09689
1023,2022-04-10,803339000000.0,387184916682.34955,36696993155.81012
1024,2022-04-11,751665000000.0,359212086076.7873,32686267054.177998
1025,2022-04-12,762198000000.0,364385911108.14886,33832017715.545284
1026,2022-04-13,782319000000.0,375329424982.4922,34394109915.355
1027,2022-04-14,758852000000.0,363484114851.3332,33032852396.638878
1028,2022-04-15,770500000000.0,365877349625.62915,33201484841.821476
1029,2022-04-16,768872000000.0,369087826548.19727,34078940200.014088
1030,2022-04-17,754933000000.0,360805362819.1369,33415713900.742672
1031,2022-04-18,776158000000.0,368278797314.41943,34035488876.905666
1032,2022-04-19,788949000000.0,373875780995.58374,36125101892.452614
1033,2022-04-20,787193000000.0,370804390311.73785,35242874566.78256
1034,2022-04-21,769393000000.0,359494116987.53033,33885940921.59042
1035,2022-04-22,755752000000.0,357080346808.24335,33569793448.954075
1036,2022-04-23,752828000000.0,354406095501.21533,33684640518.604572
1037,2022-04-24,751521000000.0,352367966927.3084,33146649107.20886
1038,2022-04-25,769863000000.0,363017277578.3089,33785829787.89509
1039,2022-04-26,724232000000.0,337646454897.6437,31883358161.45544
1040,2022-04-27,746062000000.0,347985304682.79047,32809147500.501965
1041,2022-04-28,756176000000.0,353720943190.65405,32738663262.259567
1042,2022-04-29,734549000000.0,339475946470.1008,31347708698.500626
1043,2022-04-30,717549000000.0,329156348874.12494,28273857174.12093
1044,2022-05-01,731762000000.0,341175452818.9055,29958667097.358555
1045,2022-05-02,733836000000.0,345125611068.8355,29321383421.631172
1046,2022-05-03,717477000000.0,335440828862.2165,28652611280.709473
1047,2022-05-04,754382000000.0,354277795660.131,30902694563.78325
1048,2022-05-05,694665000000.0,331377458641.35425,28245935207.517258
1049,2022-05-06,685963000000.0,325482729730.4156,27347955311.358997
1050,2022-05-07,675827000000.0,318163134631.90216,26472251687.211273
1051,2022-05-08,648264000000.0,304090299467.98755,25190600721.80292
1052,2022-05-09,579754000000.0,272537857326.37253,21434934559.299095
1053,2022-05-10,589925000000.0,282825657376.8984,22415724560.27341
1054,2022-05-11,548186000000.0,249698380426.19403,16772334182.190351
1055,2022-05-12,552665000000.0,236465889627.96216,15030283177.731176
1056,2022-05-13,557553000000.0,243446671953.59784,16483109389.16744
1057,2022-05-14,572165000000.0,247946859793.88425,17617489467.8929
1058,2022-05-15,593719000000.0,258345620834.8336,19711959025.115997
1059,2022-05-16,569124000000.0,244320114332.4997,18157443633.385303
1060,2022-05-17,579601000000.0,252835014001.82608,19243205920.76212
1061,2022-05-18,547884000000.0,232096764910.0308,16868357193.850126
1062,2022-05-19,576220000000.0,243645372231.2092,17538782537.791027
1063,2022-05-20,556558000000.0,237104421494.0905,16851257989.883743
1064,2022-05-21,560311000000.0,238549242171.84888,17064856450.792137
1065,2022-05-22,577702000000.0,247130959871.59573,17888899923.497368
1066,2022-05-23,554038000000.0,238218263509.6816,16642094918.417269
1067,2022-05-24,564647000000.0,239112495204.015,16851089685.00507
1068,2022-05-25,563404000000.0,235090092905.5696,16323477791.974363
1069,2022-05-26,558768000000.0,218591374583.3834,14826427095.511515
1070,2022-05-27,545069000000.0,208165229119.1452,13888421645.904188
1071,2022-05-28,553352000000.0,216942111247.90784,15069133998.968552
1072,2022-05-29,560705000000.0,219069721204.6877,15223996753.756964
1073,2022-05-30,604667000000.0,241526869241.3431,16038703888.846867
1074,2022-05-31,606515000000.0,235602013781.60263,15581445232.356691
1075,2022-06-01,568330000000.0,221145874083.43643,13690608377.042944
1076,2022-06-02,581283000000.0,222107306455.85913,13917709858.746061
1077,2022-06-03,565268000000.0,214620701244.50775,12961563114.781467
1078,2022-06-04,567767000000.0,217755960034.3364,13172140346.712143
1079,2022-06-05,570138000000.0,218581911523.6266,13102371023.121136
1080,2022-06-06,597196000000.0,224823040845.44983,14412765221.657663
1081,2022-06-07,594201000000.0,219457975480.186,13419058708.382673
1082,2022-06-08,576190000000.0,217293999357.56848,13251217911.08752
1083,2022-06-09,573098000000.0,216429811470.61697,13642166188.782032
1084,2022-06-10,554175000000.0,201351016647.2203,12696351938.524193
1085,2022-06-11,540674000000.0,185261478930.206,11576697530.923023
1086,2022-06-12,511521000000.0,175574210345.81076,10604543024.272455
1087,2022-06-13,425479000000.0,144430654812.88116,9442951383.537693
1088,2022-06-14,420857000000.0,146066594196.06732,10119390803.940771
1089,2022-06-15,429418000000.0,148865676425.0724,11745382283.7103
1090,2022-06-16,387288000000.0,128706846154.83586,10228355295.158323
1091,2022-06-17,390254000000.0,131744481000.19676,10563434222.648409
1092,2022-06-18,362596000000.0,120337019924.0372,10840029278.91068
1093,2022-06-19,390809000000.0,136299547861.0235,11665884229.478502
1094,2022-06-20,392340000000.0,136072433439.15392,12042683531.23714
1095,2022-06-21,394585000000.0,136379167784.41676,12377249253.971846
1096,2022-06-22,381533000000.0,127623165236.84496,11747945087.02986
1097,2022-06-23,402415000000.0,138823650847.41077,13068154592.425703
1098,2022-06-24,406288000000.0,149651322307.27896,14532446760.503057
1099,2022-06-25,409534000000.0,150701258945.9857,14485872722.141285
1100,2022-06-26,401891000000.0,146076143695.3649,13552810978.9268
1101,2022-06-27,395889000000.0,144959050958.28967,13211696204.296516
1102,2022-06-28,386599000000.0,138651317703.27032,12095767964.086157
1103,2022-06-29,383140000000.0,132963968244.80232,11574460102.740429
1104,2022-06-30,368886000000.0,126388681433.44511,11304742983.375082
1105,2022-07-01,369077000000.0,129382045152.85217,11337970814.460226
1106,2022-07-02,366994000000.0,127466552086.3607,11437257688.693317
1107,2022-07-03,367863000000.0,128338498454.1918,11458033640.85787
1108,2022-07-04,386008000000.0,137493330350.96127,12588583929.528164
1109,2022-07-05,385397000000.0,135643268936.77174,12150703566.041344
1110,2022-07-06,392426000000.0,142289769651.10773,12744046398.052383
1111,2022-07-07,413258000000.0,148095582469.43347,13212260420.608706
1112,2022-07-08,416379000000.0,147252454983.8383,13266162668.49494
1113,2022-07-09,412034000000.0,145539556071.01944,13141288142.112392
1114,2022-07-10,397661000000.0,139595105286.28983,12657506009.994965
1115,2022-07-11,381264000000.0,131180970498.21152,11559616579.12009
1116,2022-07-12,369211000000.0,124468148531.8646,11356872088.38364
1117,2022-07-13,384815000000.0,132810600835.53915,12036686678.094776
1118,2022-07-14,392416000000.0,142501378634.28723,12797893092.230574
1119,2022-07-15,397755000000.0,147862861201.80948,12945316361.621162
1120,2022-07-16,404740000000.0,161898074874.31604,13673548332.222338
1121,2022-07-17,397720000000.0,161042677262.54767,13400025844.217169
1122,2022-07-18,425957000000.0,187784269382.8644,14762621392.467062
1123,2022-07-19,446324000000.0,185071227164.6978,15550575061.539928
1124,2022-07-20,444620000000.0,182394258325.29907,14570642995.654734
1125,2022-07-21,442183000000.0,189040447758.24677,14945843495.208332
1126,2022-07-22,433679000000.0,184039520152.13052,14038592402.096909
1127,2022-07-23,429465000000.0,185722279885.09375,13857954587.262856
1128,2022-07-24,432712000000.0,192081070084.68048,14231136503.844072
1129,2022-07-25,410896000000.0,175134039522.4514,12878690289.07076
1130,2022-07-26,404641000000.0,171503988789.60364,12479386820.523548
1131,2022-07-27,437459000000.0,195618477081.88184,13878012637.723372
1132,2022-07-28,455445000000.0,206699861506.0605,14841136205.95508
1133,2022-07-29,457609000000.0,209293599216.16647,14696130017.982847
1134,2022-07-30,451376000000.0,202942892711.77377,15130487071.28218
1135,2022-07-31,446289000000.0,201743475471.09503,14706434809.408232
1136,2022-08-01,445839000000.0,196148217662.8583,14442770771.921919
1137,2022-08-02,440125000000.0,196738193541.3911,14056173029.94232
1138,2022-08-03,435911000000.0,193842480820.06668,13325623790.885263
1139,2022-08-04,432464000000.0,192751365272.67255,13446810793.272936
1140,2022-08-05,444345000000.0,207011729594.71265,14012547076.13854
1141,2022-08-06,439537000000.0,203426121206.5802,13899852079.040571
1142,2022-08-07,442568000000.0,203683726238.9305,14069149395.142357
1143,2022-08-08,455017000000.0,213137617470.67883,14628589452.018183
1144,2022-08-09,443236000000.0,204513458639.6096,14071986077.305223
1145,2022-08-10,457342000000.0,222160021018.10425,14703391151.518768
1146,2022-08-11,457582000000.0,225460791360.47525,14872600195.396263
1147,2022-08-12,466433000000.0,234686968664.784,15773250463.24398
1148,2022-08-13,467028000000.0,237884895755.7296,16234958386.669697
1149,2022-08-14,464908000000.0,232526921581.58096,15679988435.624435
1150,2022-08-15,460525000000.0,228395240381.76944,15224512425.665842
1151,2022-08-16,456433000000.0,225406968459.0372,15045535060.99184
1152,2022-08-17,446273000000.0,220217733005.60477,14110964303.132812
1153,2022-08-18,444089000000.0,222162162233.02756,13844476504.484556
1154,2022-08-19,399846000000.0,194148408800.61887,12551779293.740236
1155,2022-08-20,404457000000.0,189365255440.7473,12267002823.562784
1156,2022-08-21,412269000000.0,194866986616.33984,12772310352.620373
1157,2022-08-22,407451000000.0,193266422629.18716,12299372967.44546
1158,2022-08-23,411935000000.0,200014522872.45285,12461563827.201405
1159,2022-08-24,409863000000.0,199420136290.53983,12252980776.951353
1160,2022-08-25,412998000000.0,203812887616.62628,12322138080.428753
1161,2022-08-26,387350000000.0,181434856347.40103,11081612271.933184
1162,2022-08-27,383504000000.0,179537803748.47623,11023542339.036308
1163,2022-08-28,376435000000.0,173310239277.9351,10706836690.846748
1164,2022-08-29,387886000000.0,186485621714.2859,11316555026.616096
1165,2022-08-30,379381000000.0,184017700743.3762,11013367188.485893
1166,2022-08-31,383213000000.0,186702201725.38525,10978611579.483929
1167,2022-09-01,384777000000.0,190888312535.4319,11025551724.839636
1168,2022-09-02,381798000000.0,189734628357.319,10900246136.84548
1169,2022-09-03,379038000000.0,187163209616.6099,10870335168.46311
1170,2022-09-04,382081000000.0,189707601426.45963,11209860854.283997
1171,2022-09-05,378962000000.0,194188589550.14188,11257168511.175957
1172,2022-09-06,360763000000.0,188508492333.94424,10829789499.823406
1173,2022-09-07,369333000000.0,196738736001.70807,11476078134.231064
1174,2022-09-08,369852000000.0,196843473153.61243,11848892073.98784
1175,2022-09-09,409001000000.0,206855125688.02124,12236544007.208876
1176,2022-09-10,415768000000.0,214374253925.60724,12435811633.206907
1177,2022-09-11,416120000000.0,211829656693.7776,12317738145.692892
1178,2022-09-12,428244000000.0,206107986215.76984,13206721353.912733
1179,2022-09-13,386144000000.0,189657949313.8574,11685000031.33824
1180,2022-09-14,387718000000.0,196873505402.55417,12029056312.487753
1181,2022-09-15,377211000000.0,177466041441.12543,11704676784.112787
1182,2022-09-16,378085000000.0,172365522358.09573,11380727180.283085
1183,2022-09-17,385362000000.0,177125023349.09677,11949039973.574364
1184,2022-09-18,372098000000.0,161287755613.91766,11019967389.983946
1185,2022-09-19,374624000000.0,166325673840.3571,11594937867.03739
1186,2022-09-20,361518000000.0,159589828424.99985,11125431279.220556
1187,2022-09-21,354521000000.0,150650855803.4557,10885119789.722216
1188,2022-09-22,371928000000.0,160261526581.78217,11475871267.725397
1189,2022-09-23,370264000000.0,160558892176.9305,11964328782.121813
1190,2022-09-24,362576000000.0,158896424274.62927,11851781023.558512
1191,2022-09-25,360072000000.0,156205742131.6713,11477686360.679428
1192,2022-09-26,367906000000.0,161033757555.9048,11960481012.144312
1193,2022-09-27,366116000000.0,160588015836.27005,11641943099.212135
1194,2022-09-28,372804000000.0,161646207323.04584,11813734642.21791
1195,2022-09-29,374468000000.0,161002809571.09564,12043364625.16726
1196,2022-09-30,372461000000.0,160228269149.5198,11769197836.69747
1197,2022-10-01,370117000000.0,158330353388.5125,11522771197.050564
1198,2022-10-02,364455000000.0,154164495265.5377,11389326157.896145
1199,2022-10-03,376322000000.0,159959950062.33475,11732166756.940523
1200,2022-10-04,389884000000.0,164628922077.3633,12105843720.11002
1201,2022-10-05,386361000000.0,163403639632.44495,12081596408.9274
1202,2022-10-06,382462000000.0,163272498858.05936,11845823856.15745
1203,2022-10-07,374594000000.0,161026667580.5144,11723402374.939947
1204,2022-10-08,372253000000.0,158977517082.57767,11592073458.110472
1205,2022-10-09,372512000000.0,159663504538.31155,11732687404.559196
1206,2022-10-10,367279000000.0,156189511047.0545,11447003556.902887
1207,2022-10-11,365090000000.0,154574232467.10703,10988560359.218828
1208,2022-10-12,367365000000.0,156534294830.83926,11134466125.49372
1209,2022-10-13,371810000000.0,155774729517.82922,10927908431.879955
1210,2022-10-14,367797000000.0,156896055886.10977,10734254873.143476
1211,2022-10-15,365748000000.0,154211401607.02725,10593033152.008364
1212,2022-10-16,369447000000.0,157933802803.2956,10794625338.793543
1213,2022-10-17,375127000000.0,160587042380.55267,11168988211.676905
1214,2022-10-18,371010000000.0,158047844455.30817,10805665803.001152
1215,2022-10-19,367013000000.0,154836953853.95813,10371585239.48224
1216,2022-10-20,365136000000.0,154503753318.30597,10053006083.891651
1217,2022-10-21,367868000000.0,156667973656.75317,10069004535.535488
1218,2022-10-22,368515000000.0,158405231109.28345,10035465758.892256
1219,2022-10-23,375396000000.0,164375713734.64368,10483919903.798029
1220,2022-10-24,371118000000.0,162048516140.45447,10147073185.3473
1221,2022-10-25,385593000000.0,176118404475.41998,11079784300.469416
1222,2022-10-26,399081000000.0,189371711029.124,11221377976.803505
1223,2022-10-27,389182000000.0,182564360058.11023,10992273062.43848
1224,2022-10-28,395426000000.0,187527706055.398,11529015661.266756
1225,2022-10-29,399271000000.0,195111981132.13147,11775699507.167597
1226,2022-10-30,395696000000.0,191570560532.91733,11783692590.493685
1227,2022-10-31,393298000000.0,189364858671.58688,11711472223.147411
1228,2022-11-01,393188000000.0,190457152433.17657,11580382407.44969
1229,2022-11-02,386763000000.0,183143533797.1761,11060885779.031412
1230,2022-11-03,387735000000.0,184375607454.03976,11068153674.31496
1231,2022-11-04,406169000000.0,198232210525.47,12130899553.08772
1232,2022-11-05,408609000000.0,196132802828.8548,13204127414.144104
1233,2022-11-06,402166000000.0,189820139323.862,11752102928.613567
1234,2022-11-07,394921000000.0,188915601440.31485,10599615663.541323
1235,2022-11-08,355623000000.0,160521438673.04935,8676567997.577435
1236,2022-11-09,302592000000.0,131732035338.88084,5031554853.009615
1237,2022-11-10,336852000000.0,156382786466.86844,6354426199.534254
1238,2022-11-11,324871000000.0,154370382545.70248,5831336009.205996
1239,2022-11-12,322089000000.0,150885371563.908,5292983738.554544
1240,2022-11-13,313449000000.0,147045448080.50482,4790433655.765043
1241,2022-11-14,319397000000.0,149525532377.3867,5062106663.2306185
1242,2022-11-15,323753000000.0,150589208252.0613,5162158795.274045
1243,2022-11-16,320005000000.0,146400514652.84616,5173662432.3534565
1244,2022-11-17,320319000000.0,144583952333.06366,4934316808.532481
1245,2022-11-18,320072000000.0,145759702830.52377,4789009401.127591
1246,2022-11-19,320748000000.0,146859811395.07092,4672499910.066821
1247,2022-11-20,312135000000.0,137343923399.7264,4432821385.019972
1248,2022-11-21,303142000000.0,133487851040.08632,4300244579.051151
1249,2022-11-22,310741000000.0,136758176559.14368,4500464273.296924
1250,2022-11-23,318463000000.0,142590810636.49655,5192940750.68504
1251,2022-11-24,318659000000.0,144943507657.5889,5282504087.446578
1252,2022-11-25,317498000000.0,144507116149.05484,5107100553.417077
1253,2022-11-26,316093000000.0,145201594968.9406,5138534968.921292
1254,2022-11-27,315863000000.0,144243886399.53543,5125953274.313238
1255,2022-11-28,311582000000.0,140876232463.897,4842708397.767193
1256,2022-11-29,316025000000.0,146681706075.29224,4857355971.509944
1257,2022-11-30,330143000000.0,156439174233.16183,5135063821.925185
1258,2022-12-01,326014000000.0,153748865390.18265,4894349603.785447
1259,2022-12-02,328218000000.0,155817610593.45514,4989150222.844574
1260,2022-12-03,324856000000.0,149558296738.57144,4837401930.065004
1261,2022-12-04,329141000000.0,154271534374.34753,4984117531.980526
1262,2022-12-05,326073000000.0,151680522150.5194,5028509546.642685
1263,2022-12-06,328187000000.0,153086019858.32025,5192203010.628279
1264,2022-12-07,323929000000.0,148550759710.7174,4928568621.764896
1265,2022-12-08,331315000000.0,154466332035.27045,4992898408.1776495
1266,2022-12-09,329500000000.0,152245831996.1244,4973346011.093065
1267,2022-12-10,329287000000.0,152675426912.52493,4969425390.41689
1268,2022-12-11,328729000000.0,152227322423.17706,4911481649.002533
1269,2022-12-12,330690000000.0,153638883560.38788,4880016687.716369
1270,2022-12-13,341849000000.0,159137465163.9203,5064633467.583964
1271,2022-12-14,342537000000.0,157660628983.85828,5183686343.579695
1272,2022-12-15,333597000000.0,152355085028.3561,5134623952.688588
1273,2022-12-16,319417000000.0,140353627841.1495,4485765300.777986
1274,2022-12-17,322668000000.0,143069532308.98923,4578311636.6837845
1275,2022-12-18,322715000000.0,143107602573.73636,4569633814.92858
1276,2022-12-19,315959000000.0,140665451665.75745,4373729304.704422
1277,2022-12-20,325163000000.0,146770708644.07892,4502553571.096238
1278,2022-12-21,323229000000.0,146118792245.0679,4440409580.005489
1279,2022-12-22,323508000000.0,146657546492.4342,4309266534.465273
1280,2022-12-23,322873000000.0,147021932446.74493,4318585318.012658
1281,2022-12-24,323986000000.0,147108158613.7257,4199943746.6057167
1282,2022-12-25,323750000000.0,146771279791.55923,4178850525.436119
1283,2022-12-26,324824000000.0,147566902232.7732,4142909188.951519
1284,2022-12-27,321354000000.0,146024675445.80725,4065303481.1135817
1285,2022-12-28,318237000000.0,143196887559.98257,3589878791.185904
1286,2022-12-29,320069000000.0,144741406008.8615,3503371643.7388062
1287,2022-12-30,319374000000.0,144459742813.56216,3629447498.35242
1288,2022-12-31,318052000000.0,144067764438.89563,3657793437.723972
1289,2023-01-01,319658000000.0,144631162344.8579,3664833086.3117614
1290,2023-01-02,321251000000.0,146418862658.71585,4155039721.408771
1291,2023-01-03,320909000000.0,146345398724.44888,4901142333.395536
1292,2023-01-04,324357000000.0,151370979954.06375,4953432491.869241
1293,2023-01-05,323919000000.0,150674869902.11508,4937557726.646497
1294,2023-01-06,326497000000.0,152977004449.93304,4955727602.30755
1295,2023-01-07,326222000000.0,152283661093.0956,4815989744.662321
1296,2023-01-08,328485000000.0,154830594143.62695,5181793564.188844
1297,2023-01-09,330871000000.0,159167427818.2867,6013371835.064232
1298,2023-01-10,335732000000.0,160979294463.496,6000787222.797295
1299,2023-01-11,343450000000.0,166384893813.8375,6055605450.303105
1300,2023-01-12,363419000000.0,170799099477.89423,6147464807.953187
1301,2023-01-13,382678000000.0,174744256542.2501,6751799839.191677
1302,2023-01-14,404698000000.0,187000311906.47583,9016149430.748728
1303,2023-01-15,402122000000.0,187088046790.69235,8474737255.792318
1304,2023-01-16,408007000000.0,190176202259.30756,8749928205.8792
1305,2023-01-17,407986000000.0,189240371250.63907,8533404705.538307
1306,2023-01-18,398978000000.0,183187985711.83017,7751686609.872864
1307,2023-01-19,405974000000.0,186844427095.9108,7933419963.078573
1308,2023-01-20,436606000000.0,199828599545.74707,9467515927.66916
1309,2023-01-21,439370000000.0,196218797159.63556,9167216343.87878
1310,2023-01-22,437715000000.0,196235164298.2324,8999819365.705105
1311,2023-01-23,441836000000.0,196195240438.40045,9048512777.69094
1312,2023-01-24,435732000000.0,187253877217.22617,8456377119.832713
1313,2023-01-25,445347000000.0,193760396528.01215,9121982932.845436
1314,2023-01-26,443437000000.0,193060918033.10037,9037702151.711464
1315,2023-01-27,444652000000.0,192588456905.4684,9046825105.658989
1316,2023-01-28,443485000000.0,189233678846.9346,8890067908.775385
1317,2023-01-29,458277000000.0,198405503605.808,9718379004.524157
1318,2023-01-30,439495000000.0,188727305412.66397,8891453049.21973
1319,2023-01-31,445889000000.0,190996616460.86127,8895406150.98242
1320,2023-02-01,457417000000.0,197875615571.1692,9295032356.24541
1321,2023-02-02,453166000000.0,198408879327.12595,9058295260.386274
1322,2023-02-03,452034000000.0,200729394421.10516,9201134506.088675
1323,2023-02-04,450312000000.0,201383218298.405,9096867630.077072
1324,2023-02-05,442653000000.0,196569637354.61227,8763499028.890038
1325,2023-02-06,438585000000.0,194538516380.5541,8450122561.158029
1326,2023-02-07,448656000000.0,201581582828.09024,8899695836.878986
1327,2023-02-08,442337000000.0,198870164389.72055,8661822964.536118
1328,2023-02-09,420770000000.0,186261433092.9121,7662247951.134644
1329,2023-02-10,416980000000.0,182477925643.1686,7558903807.237705
1330,2023-02-11,421711000000.0,185599899834.3816,7809818332.055641
1331,2023-02-12,419944000000.0,182416307097.96408,8058512709.525469
1332,2023-02-13,420478000000.0,181506273122.5412,7792922566.1525135
1333,2023-02-14,428672000000.0,187676560427.0055,8192808015.440136
1334,2023-02-15,468862000000.0,201583485592.25824,8971794076.64177
1335,2023-02-16,458041000000.0,198088994602.68472,8397967348.99372
1336,2023-02-17,474754000000.0,204369338624.49496,8721346034.202606
1337,2023-02-18,475343000000.0,203749745600.43228,8876785328.15243
1338,2023-02-19,470168000000.0,202815214846.43784,9434772513.750574
1339,2023-02-20,478506000000.0,204943522300.90775,9867942658.884024
1340,2023-02-21,470859000000.0,199424887941.10797,9406519136.82803
1341,2023-02-22,466318000000.0,197837642934.12225,9145624905.32935
1342,2023-02-23,461443000000.0,198732905841.7349,9026126527.628304
1343,2023-02-24,447297000000.0,193778467455.79065,8712588679.04484
1344,2023-02-25,447008000000.0,192040606077.4654,8470941853.540909
1345,2023-02-26,454403000000.0,197661843610.38928,8798788348.560354
1346,2023-02-27,453696000000.0,196823869747.27304,8581513690.453642
1347,2023-02-28,446801000000.0,193574258356.1793,8298938561.059904
1348,2023-03-01,455791000000.0,200205191681.70392,8505964699.933363
1349,2023-03-02,453102000000.0,198534926171.7532,8330651051.115949
1350,2023-03-03,431501000000.0,189052510299.8972,8106739548.031269
1351,2023-03-04,431218000000.0,188654946497.9141,7923941396.98031
1352,2023-03-05,432892000000.0,188381512114.99875,7941624930.968352
1353,2023-03-06,432815000000.0,188851114156.3885,7897937567.234402
