asset,horizon,date,mult,prob,outcome
btc,20,2022-07-15,0.95,0.5919,1
btc,20,2022-07-15,1.0,0.4644,1
btc,20,2022-07-15,1.05,0.3351,1
btc,20,2022-07-15,1.1,0.2341,0
btc,20,2022-08-04,0.9,0.7233,1
btc,20,2022-08-04,0.95,0.6224,0
btc,20,2022-08-04,1.0,0.4884,0
btc,20,2022-08-04,1.05,0.3575,0
btc,20,2022-08-04,1.1,0.2534,0
btc,20,2022-08-24,0.9,0.7114,1
btc,20,2022-08-24,0.95,0.6022,0
btc,20,2022-08-24,1.0,0.4786,0
btc,20,2022-08-24,1.05,0.3433,0
btc,20,2022-08-24,1.1,0.2333,0
btc,20,2022-09-13,0.9,0.704,1
btc,20,2022-09-13,0.95,0.5931,1
btc,20,2022-09-13,1.0,0.474,0
btc,20,2022-09-13,1.05,0.3427,0
btc,20,2022-09-13,1.1,0.2366,0
btc,20,2022-10-03,0.9,0.7133,1
btc,20,2022-10-03,0.95,0.5977,1
btc,20,2022-10-03,1.0,0.4647,0
btc,20,2022-10-03,1.05,0.3261,0
btc,20,2022-10-03,1.1,0.2273,0
btc,20,2022-10-23,0.9,0.7217,0
btc,20,2022-10-23,0.95,0.6072,0
btc,20,2022-10-23,1.0,0.4643,0
btc,20,2022-10-23,1.05,0.3219,0
btc,20,2022-10-23,1.1,0.2244,0
btc,20,2022-11-12,0.9,0.7231,1
btc,20,2022-11-12,0.95,0.6157,1
btc,20,2022-11-12,1.0,0.4689,1
btc,20,2022-11-12,1.05,0.3115,0
btc,20,2022-11-12,1.1,0.2026,0
btc,20,2022-12-02,0.9,0.704,1
btc,20,2022-12-02,0.95,0.5988,1
btc,20,2022-12-02,1.0,0.4583,0
btc,20,2022-12-02,1.05,0.3124,0
btc,20,2022-12-02,1.1,0.2149,0
btc,20,2022-12-22,0.9,0.7186,1
btc,20,2022-12-22,0.95,0.6113,1
btc,20,2022-12-22,1.0,0.4704,1
btc,20,2022-12-22,1.05,0.3131,1
btc,20,2022-12-22,1.1,0.2074,0
btc,20,2023-01-11,0.9,0.7241,1
btc,20,2023-01-11,0.95,0.6212,1
btc,20,2023-01-11,1.0,0.4636,1
btc,20,2023-01-11,1.05,0.302,1
btc,20,2023-01-11,1.1,0.1963,1
btc,20,2023-01-31,0.9,0.7348,1
btc,20,2023-01-31,0.95,0.6353,1
btc,20,2023-01-31,1.0,0.4919,1
btc,20,2023-01-31,1.05,0.3358,1
btc,20,2023-01-31,1.1,0.2306,0
btc,20,2023-02-20,0.9,0.748,0
btc,20,2023-02-20,0.95,0.646,0
btc,20,2023-02-20,1.0,0.4952,0
btc,20,2023-02-20,1.05,0.3387,0
btc,20,2023-02-20,1.1,0.2344,0
btc,20,2023-03-12,0.9,0.7454,1
btc,20,2023-03-12,0.95,0.6461,1
btc,20,2023-03-12,1.0,0.4957,1
btc,20,2023-03-12,1.05,0.3276,1
btc,20,2023-03-12,1.1,0.2184,1
btc,20,2023-04-01,0.9,0.75,1
btc,20,2023-04-01,0.95,0.651,1
btc,20,2023-04-01,1.0,0.507,0
btc,20,2023-04-01,1.05,0.3449,0
btc,20,2023-04-01,1.1,0.2356,0
btc,20,2023-04-21,0.9,0.7535,1
btc,20,2023-04-21,0.95,0.6576,1
btc,20,2023-04-21,1.0,0.5118,0
btc,20,2023-04-21,1.05,0.345,0
btc,20,2023-04-21,1.1,0.2327,0
btc,20,2023-05-11,0.9,0.7626,1
btc,20,2023-05-11,0.95,0.6703,1
btc,20,2023-05-11,1.0,0.5109,1
btc,20,2023-05-11,1.05,0.3483,0
btc,20,2023-05-11,1.1,0.2284,0
btc,20,2023-05-31,0.9,0.7714,1
btc,20,2023-05-31,0.95,0.6667,1
btc,20,2023-05-31,1.0,0.4997,1
btc,20,2023-05-31,1.05,0.3335,0
btc,20,2023-05-31,1.1,0.2291,0
btc,20,2023-06-20,0.9,0.7672,1
btc,20,2023-06-20,0.95,0.661,1
btc,20,2023-06-20,1.0,0.492,1
btc,20,2023-06-20,1.05,0.324,1
btc,20,2023-06-20,1.1,0.2212,0
btc,20,2023-07-10,0.9,0.7763,1
btc,20,2023-07-10,0.95,0.6723,1
btc,20,2023-07-10,1.0,0.5006,0
btc,20,2023-07-10,1.05,0.3401,0
btc,20,2023-07-10,1.1,0.2416,0
btc,20,2023-07-30,0.9,0.7722,0
btc,20,2023-07-30,0.95,0.6719,0
btc,20,2023-07-30,1.0,0.4999,0
btc,20,2023-07-30,1.05,0.3275,0
btc,20,2023-07-30,1.1,0.2279,0
btc,20,2023-08-19,0.9,0.7844,1
btc,20,2023-08-19,0.95,0.6848,1
btc,20,2023-08-19,1.0,0.4961,0
btc,20,2023-08-19,1.05,0.3284,0
btc,20,2023-08-19,1.1,0.2255,0
btc,20,2023-09-08,0.9,0.7771,1
btc,20,2023-09-08,0.95,0.6684,1
btc,20,2023-09-08,1.0,0.4784,1
btc,20,2023-09-08,1.05,0.316,0
btc,20,2023-09-08,1.1,0.2182,0
btc,20,2023-09-28,0.9,0.7835,1
btc,20,2023-09-28,0.95,0.6796,1
btc,20,2023-09-28,1.0,0.4855,1
btc,20,2023-09-28,1.05,0.3168,0
btc,20,2023-09-28,1.1,0.2174,0
btc,20,2023-10-18,0.9,0.7856,1
btc,20,2023-10-18,0.95,0.6891,1
btc,20,2023-10-18,1.0,0.4975,1
btc,20,2023-10-18,1.05,0.3074,1
btc,20,2023-10-18,1.1,0.2109,1
btc,20,2023-11-07,0.9,0.7861,1
btc,20,2023-11-07,0.95,0.6863,1
btc,20,2023-11-07,1.0,0.5051,1
btc,20,2023-11-07,1.05,0.3281,1
btc,20,2023-11-07,1.1,0.231,0
btc,20,2023-11-27,0.9,0.7937,1
btc,20,2023-11-27,0.95,0.6924,1
btc,20,2023-11-27,1.0,0.5164,1
btc,20,2023-11-27,1.05,0.3465,1
btc,20,2023-11-27,1.1,0.24,1
btc,20,2023-12-17,0.9,0.7892,1
btc,20,2023-12-17,0.95,0.6947,1
btc,20,2023-12-17,1.0,0.5222,1
btc,20,2023-12-17,1.05,0.3427,1
btc,20,2023-12-17,1.1,0.2311,0
btc,20,2024-01-06,0.9,0.7952,1
btc,20,2024-01-06,0.95,0.7033,1
btc,20,2024-01-06,1.0,0.5243,0
btc,20,2024-01-06,1.05,0.3512,0
btc,20,2024-01-06,1.1,0.2372,0
btc,20,2024-01-26,0.9,0.8046,1
btc,20,2024-01-26,0.95,0.7143,1
btc,20,2024-01-26,1.0,0.5283,1
btc,20,2024-01-26,1.05,0.3469,1
btc,20,2024-01-26,1.1,0.2382,1
btc,20,2024-02-15,0.9,0.8068,1
btc,20,2024-02-15,0.95,0.7141,1
btc,20,2024-02-15,1.0,0.5351,1
btc,20,2024-02-15,1.05,0.3555,1
btc,20,2024-02-15,1.1,0.2403,1
btc,20,2024-03-06,0.9,0.8121,1
btc,20,2024-03-06,0.95,0.7185,1
btc,20,2024-03-06,1.0,0.5345,1
btc,20,2024-03-06,1.05,0.3528,1
btc,20,2024-03-06,1.1,0.2464,0
btc,20,2024-03-26,0.9,0.8107,1
btc,20,2024-03-26,0.95,0.7206,0
btc,20,2024-03-26,1.0,0.5402,0
btc,20,2024-03-26,1.05,0.3654,0
btc,20,2024-03-26,1.1,0.2555,0
btc,20,2024-04-15,0.9,0.8145,1
btc,20,2024-04-15,0.95,0.7208,1
btc,20,2024-04-15,1.0,0.5482,1
btc,20,2024-04-15,1.05,0.3632,0
btc,20,2024-04-15,1.1,0.2556,0
btc,20,2024-05-05,0.9,0.8103,1
btc,20,2024-05-05,0.95,0.7094,1
btc,20,2024-05-05,1.0,0.5275,1
btc,20,2024-05-05,1.05,0.3502,1
btc,20,2024-05-05,1.1,0.2419,0
btc,20,2024-05-25,0.9,0.8115,1
btc,20,2024-05-25,0.95,0.7046,1
btc,20,2024-05-25,1.0,0.5269,0
btc,20,2024-05-25,1.05,0.3494,0
btc,20,2024-05-25,1.1,0.2386,0
btc,20,2024-06-14,0.9,0.8187,0
btc,20,2024-06-14,0.95,0.7193,0
btc,20,2024-06-14,1.0,0.5424,0
btc,20,2024-06-14,1.05,0.3624,0
btc,20,2024-06-14,1.1,0.2424,0
btc,20,2024-07-04,0.9,0.8181,1
btc,20,2024-07-04,0.95,0.7148,1
btc,20,2024-07-04,1.0,0.5358,1
btc,20,2024-07-04,1.05,0.3597,1
btc,20,2024-07-04,1.1,0.2454,1
btc,20,2024-07-24,0.9,0.8193,1
btc,20,2024-07-24,0.95,0.718,0
btc,20,2024-07-24,1.0,0.5455,0
btc,20,2024-07-24,1.05,0.3665,0
btc,20,2024-07-24,1.1,0.2503,0
btc,20,2024-08-13,0.9,0.8104,1
btc,20,2024-08-13,0.95,0.7034,1
btc,20,2024-08-13,1.0,0.5251,0
btc,20,2024-08-13,1.05,0.3582,0
btc,20,2024-08-13,1.1,0.2391,0
btc,20,2024-09-02,0.9,0.8082,1
btc,20,2024-09-02,0.95,0.7063,1
btc,20,2024-09-02,1.0,0.5314,1
btc,20,2024-09-02,1.05,0.3593,1
btc,20,2024-09-02,1.1,0.2431,0
btc,20,2024-09-22,0.9,0.8128,1
btc,20,2024-09-22,0.95,0.7013,1
btc,20,2024-09-22,1.0,0.5205,0
btc,20,2024-09-22,1.05,0.3518,0
btc,20,2024-09-22,1.1,0.2405,0
btc,20,2024-10-12,0.9,0.8169,1
btc,20,2024-10-12,0.95,0.7098,1
btc,20,2024-10-12,1.0,0.5341,1
btc,20,2024-10-12,1.05,0.3621,1
btc,20,2024-10-12,1.1,0.2399,0
btc,20,2024-11-01,0.9,0.815,1
btc,20,2024-11-01,0.95,0.7092,1
btc,20,2024-11-01,1.0,0.5266,1
btc,20,2024-11-01,1.05,0.3531,1
btc,20,2024-11-01,1.1,0.2379,1
btc,20,2024-11-21,0.9,0.8186,1
btc,20,2024-11-21,0.95,0.7137,1
btc,20,2024-11-21,1.0,0.5345,1
btc,20,2024-11-21,1.05,0.3673,0
btc,20,2024-11-21,1.1,0.2513,0
btc,20,2024-12-11,0.9,0.8185,1
btc,20,2024-12-11,0.95,0.7185,0
btc,20,2024-12-11,1.0,0.5485,0
btc,20,2024-12-11,1.05,0.3726,0
btc,20,2024-12-11,1.1,0.2514,0
btc,20,2024-12-31,0.9,0.8322,1
btc,20,2024-12-31,0.95,0.7261,1
btc,20,2024-12-31,1.0,0.5526,1
btc,20,2024-12-31,1.05,0.3762,1
btc,20,2024-12-31,1.1,0.2597,0
btc,20,2025-01-20,0.9,0.8285,1
btc,20,2025-01-20,0.95,0.7271,0
btc,20,2025-01-20,1.0,0.5511,0
btc,20,2025-01-20,1.05,0.3746,0
btc,20,2025-01-20,1.1,0.2538,0
btc,20,2025-02-09,0.9,0.8298,0
btc,20,2025-02-09,0.95,0.7274,0
btc,20,2025-02-09,1.0,0.5507,0
btc,20,2025-02-09,1.05,0.379,0
btc,20,2025-02-09,1.1,0.2552,0
btc,20,2025-03-01,0.9,0.8356,1
btc,20,2025-03-01,0.95,0.7194,1
btc,20,2025-03-01,1.0,0.5429,0
btc,20,2025-03-01,1.05,0.3681,0
btc,20,2025-03-01,1.1,0.2442,0
btc,20,2025-03-21,0.9,0.8172,1
btc,20,2025-03-21,0.95,0.7024,0
btc,20,2025-03-21,1.0,0.528,0
btc,20,2025-03-21,1.05,0.3569,0
btc,20,2025-03-21,1.1,0.2335,0
btc,20,2025-04-10,0.9,0.8254,1
btc,20,2025-04-10,0.95,0.7136,1
btc,20,2025-04-10,1.0,0.5301,1
btc,20,2025-04-10,1.05,0.3582,1
btc,20,2025-04-10,1.1,0.2411,1
btc,20,2025-04-30,0.9,0.8308,1
btc,20,2025-04-30,0.95,0.7185,1
btc,20,2025-04-30,1.0,0.5325,1
btc,20,2025-04-30,1.05,0.3598,1
btc,20,2025-04-30,1.1,0.2434,1
btc,20,2025-05-20,0.9,0.8326,1
btc,20,2025-05-20,0.95,0.7165,1
btc,20,2025-05-20,1.0,0.5324,1
btc,20,2025-05-20,1.05,0.3619,0
btc,20,2025-05-20,1.1,0.2454,0
btc,20,2025-06-09,0.9,0.8305,1
btc,20,2025-06-09,0.95,0.7303,1
btc,20,2025-06-09,1.0,0.5443,0
btc,20,2025-06-09,1.05,0.3707,0
btc,20,2025-06-09,1.1,0.2521,0
btc,20,2025-06-29,0.9,0.8315,1
btc,20,2025-06-29,0.95,0.7219,1
btc,20,2025-06-29,1.0,0.5323,1
btc,20,2025-06-29,1.05,0.3604,1
btc,20,2025-06-29,1.1,0.2496,0
btc,20,2025-07-19,0.9,0.8361,1
btc,20,2025-07-19,0.95,0.7339,1
btc,20,2025-07-19,1.0,0.5439,0
btc,20,2025-07-19,1.05,0.3669,0
btc,20,2025-07-19,1.1,0.2541,0
btc,20,2025-08-08,0.9,0.8432,1
btc,20,2025-08-08,0.95,0.7421,1
btc,20,2025-08-08,1.0,0.5517,0
btc,20,2025-08-08,1.05,0.3765,0
btc,20,2025-08-08,1.1,0.2567,0
btc,20,2025-08-28,0.9,0.8364,1
btc,20,2025-08-28,0.95,0.7331,1
btc,20,2025-08-28,1.0,0.5385,1
btc,20,2025-08-28,1.05,0.3622,0
btc,20,2025-08-28,1.1,0.2472,0
btc,20,2025-09-17,0.9,0.8474,1
btc,20,2025-09-17,0.95,0.737,1
btc,20,2025-09-17,1.0,0.5418,1
btc,20,2025-09-17,1.05,0.3571,0
btc,20,2025-09-17,1.1,0.2421,0
btc,20,2025-10-07,0.9,0.8488,1
btc,20,2025-10-07,0.95,0.7403,0
btc,20,2025-10-07,1.0,0.5458,0
btc,20,2025-10-07,1.05,0.3588,0
btc,20,2025-10-07,1.1,0.2447,0
eth,7,2021-07-20,0.9,0.8256,1
eth,7,2021-07-20,0.95,0.7163,1
eth,7,2021-07-20,1.0,0.5862,1
eth,7,2021-07-20,1.05,0.4634,1
eth,7,2021-07-20,1.1,0.3643,1
eth,7,2021-07-27,0.9,0.8327,1
eth,7,2021-07-27,0.95,0.7184,1
eth,7,2021-07-27,1.0,0.5939,1
eth,7,2021-07-27,1.05,0.4778,1
eth,7,2021-07-27,1.1,0.3771,0
eth,7,2021-08-03,0.9,0.8257,1
eth,7,2021-08-03,0.95,0.723,1
eth,7,2021-08-03,1.0,0.6058,1
eth,7,2021-08-03,1.05,0.4967,1
eth,7,2021-08-03,1.1,0.3962,1
eth,7,2021-08-10,0.9,0.8411,1
eth,7,2021-08-10,0.95,0.7391,1
eth,7,2021-08-10,1.0,0.6223,0
eth,7,2021-08-10,1.05,0.5086,0
eth,7,2021-08-10,1.1,0.4124,0
eth,7,2021-08-17,0.9,0.8447,1
eth,7,2021-08-17,0.95,0.7424,1
eth,7,2021-08-17,1.0,0.6222,1
eth,7,2021-08-17,1.05,0.5032,1
eth,7,2021-08-17,1.1,0.403,0
eth,7,2021-08-24,0.9,0.8548,1
eth,7,2021-08-24,0.95,0.7554,1
eth,7,2021-08-24,1.0,0.619,1
eth,7,2021-08-24,1.05,0.5053,1
eth,7,2021-08-24,1.1,0.397,0
eth,7,2021-08-31,0.9,0.8539,1
eth,7,2021-08-31,0.95,0.7586,1
eth,7,2021-08-31,1.0,0.6159,1
eth,7,2021-08-31,1.05,0.494,0
eth,7,2021-08-31,1.1,0.3806,0
eth,7,2021-09-07,0.9,0.8662,1
eth,7,2021-09-07,0.95,0.7749,1
eth,7,2021-09-07,1.0,0.6289,0
eth,7,2021-09-07,1.05,0.51,0
eth,7,2021-09-07,1.1,0.4022,0
eth,7,2021-09-14,0.9,0.8472,0
eth,7,2021-09-14,0.95,0.7515,0
eth,7,2021-09-14,1.0,0.6071,0
eth,7,2021-09-14,1.05,0.4874,0
eth,7,2021-09-14,1.1,0.3793,0
eth,7,2021-09-21,0.9,0.8437,1
eth,7,2021-09-21,0.95,0.7471,1
eth,7,2021-09-21,1.0,0.6055,1
eth,7,2021-09-21,1.05,0.4804,0
eth,7,2021-09-21,1.1,0.369,0
eth,7,2021-09-28,0.9,0.8377,1
eth,7,2021-09-28,0.95,0.7376,1
eth,7,2021-09-28,1.0,0.5912,1
eth,7,2021-09-28,1.05,0.4783,1
eth,7,2021-09-28,1.1,0.3663,1
eth,7,2021-10-05,0.9,0.8447,1
eth,7,2021-10-05,0.95,0.7429,1
eth,7,2021-10-05,1.0,0.5974,0
eth,7,2021-10-05,1.05,0.4872,0
eth,7,2021-10-05,1.1,0.3784,0
eth,7,2021-10-12,0.9,0.8474,1
eth,7,2021-10-12,0.95,0.7478,1
eth,7,2021-10-12,1.0,0.6017,1
eth,7,2021-10-12,1.05,0.4804,1
eth,7,2021-10-12,1.1,0.3706,1
eth,7,2021-10-19,0.9,0.8555,1
eth,7,2021-10-19,0.95,0.7608,1
eth,7,2021-10-19,1.0,0.6169,1
eth,7,2021-10-19,1.05,0.5058,1
eth,7,2021-10-19,1.1,0.3806,0
eth,7,2021-10-26,0.9,0.8487,1
eth,7,2021-10-26,0.95,0.7545,1
eth,7,2021-10-26,1.0,0.6192,1
eth,7,2021-10-26,1.05,0.5017,1
eth,7,2021-10-26,1.1,0.3578,1
eth,7,2021-11-02,0.9,0.8588,1
eth,7,2021-11-02,0.95,0.7586,1
eth,7,2021-11-02,1.0,0.6275,1
eth,7,2021-11-02,1.05,0.51,0
eth,7,2021-11-02,1.1,0.3739,0
eth,7,2021-11-09,0.9,0.8565,0
eth,7,2021-11-09,0.95,0.7673,0
eth,7,2021-11-09,1.0,0.6328,0
eth,7,2021-11-09,1.05,0.5049,0
eth,7,2021-11-09,1.1,0.3624,0
eth,7,2021-11-16,0.9,0.8644,1
eth,7,2021-11-16,0.95,0.7697,1
eth,7,2021-11-16,1.0,0.6357,1
eth,7,2021-11-16,1.05,0.4953,0
eth,7,2021-11-16,1.1,0.3601,0
eth,7,2021-11-23,0.9,0.8605,1
eth,7,2021-11-23,0.95,0.7548,1
eth,7,2021-11-23,1.0,0.6269,1
eth,7,2021-11-23,1.05,0.4822,1
eth,7,2021-11-23,1.1,0.3433,0
eth,7,2021-11-30,0.9,0.8604,1
eth,7,2021-11-30,0.95,0.7524,0
eth,7,2021-11-30,1.0,0.6297,0
eth,7,2021-11-30,1.05,0.4903,0
eth,7,2021-11-30,1.1,0.3491,0
eth,7,2021-12-07,0.9,0.8606,0
eth,7,2021-12-07,0.95,0.7535,0
eth,7,2021-12-07,1.0,0.6144,0
eth,7,2021-12-07,1.05,0.4696,0
eth,7,2021-12-07,1.1,0.3382,0
eth,7,2021-12-14,0.9,0.8611,1
eth,7,2021-12-14,0.95,0.746,1
eth,7,2021-12-14,1.0,0.6027,1
eth,7,2021-12-14,1.05,0.4608,0
eth,7,2021-12-14,1.1,0.3314,0
eth,7,2021-12-21,0.9,0.8576,1
eth,7,2021-12-21,0.95,0.7441,0
eth,7,2021-12-21,1.0,0.5939,0
eth,7,2021-12-21,1.05,0.4551,0
eth,7,2021-12-21,1.1,0.3189,0
eth,7,2021-12-28,0.9,0.8666,1
eth,7,2021-12-28,0.95,0.7573,1
eth,7,2021-12-28,1.0,0.6127,0
eth,7,2021-12-28,1.05,0.4549,0
eth,7,2021-12-28,1.1,0.3178,0
eth,7,2022-01-04,0.9,0.8704,0
eth,7,2022-01-04,0.95,0.7436,0
eth,7,2022-01-04,1.0,0.595,0
eth,7,2022-01-04,1.05,0.4462,0
eth,7,2022-01-04,1.1,0.3146,0
eth,7,2022-01-11,0.9,0.8532,1
eth,7,2022-01-11,0.95,0.73,1
eth,7,2022-01-11,1.0,0.578,0
eth,7,2022-01-11,1.05,0.4286,0
eth,7,2022-01-11,1.1,0.2992,0
eth,7,2022-01-18,0.9,0.8526,0
eth,7,2022-01-18,0.95,0.7221,0
eth,7,2022-01-18,1.0,0.5656,0
eth,7,2022-01-18,1.05,0.4181,0
eth,7,2022-01-18,1.1,0.2944,0
eth,7,2022-01-25,0.9,0.8422,1
eth,7,2022-01-25,0.95,0.7137,1
eth,7,2022-01-25,1.0,0.5599,1
eth,7,2022-01-25,1.05,0.4146,1
eth,7,2022-01-25,1.1,0.2897,1
eth,7,2022-02-01,0.9,0.8465,1
eth,7,2022-02-01,0.95,0.7254,1
eth,7,2022-02-01,1.0,0.5732,1
eth,7,2022-02-01,1.05,0.425,1
eth,7,2022-02-01,1.1,0.2972,1
eth,7,2022-02-08,0.9,0.8434,1
eth,7,2022-02-08,0.95,0.724,1
eth,7,2022-02-08,1.0,0.581,1
eth,7,2022-02-08,1.05,0.4329,0
eth,7,2022-02-08,1.1,0.3055,0
eth,7,2022-02-15,0.9,0.8508,0
eth,7,2022-02-15,0.95,0.7249,0
eth,7,2022-02-15,1.0,0.5743,0
eth,7,2022-02-15,1.05,0.4251,0
eth,7,2022-02-15,1.1,0.3027,0
eth,7,2022-02-22,0.9,0.8476,1
eth,7,2022-02-22,0.95,0.7138,1
eth,7,2022-02-22,1.0,0.5612,1
eth,7,2022-02-22,1.05,0.4148,1
eth,7,2022-02-22,1.1,0.2958,1
eth,7,2022-03-01,0.9,0.8393,0
eth,7,2022-03-01,0.95,0.7081,0
eth,7,2022-03-01,1.0,0.5557,0
eth,7,2022-03-01,1.05,0.4161,0
eth,7,2022-03-01,1.1,0.2949,0
eth,7,2022-03-08,0.9,0.8462,1
eth,7,2022-03-08,0.95,0.718,1
eth,7,2022-03-08,1.0,0.5586,1
eth,7,2022-03-08,1.05,0.414,0
eth,7,2022-03-08,1.1,0.2999,0
eth,7,2022-03-15,0.9,0.8419,1
eth,7,2022-03-15,0.95,0.7104,1
eth,7,2022-03-15,1.0,0.5495,1
eth,7,2022-03-15,1.05,0.4107,1
eth,7,2022-03-15,1.1,0.2905,1
eth,7,2022-03-22,0.9,0.8501,1
eth,7,2022-03-22,0.95,0.7198,1
eth,7,2022-03-22,1.0,0.5616,1
eth,7,2022-03-22,1.05,0.4161,1
eth,7,2022-03-22,1.1,0.2977,1
eth,7,2022-03-29,0.9,0.8563,1
eth,7,2022-03-29,0.95,0.7215,1
eth,7,2022-03-29,1.0,0.5592,1
eth,7,2022-03-29,1.05,0.4235,0
eth,7,2022-03-29,1.1,0.3047,0
eth,7,2022-04-05,0.9,0.8498,0
eth,7,2022-04-05,0.95,0.7286,0
eth,7,2022-04-05,1.0,0.581,0
eth,7,2022-04-05,1.05,0.4426,0
eth,7,2022-04-05,1.1,0.3027,0
eth,7,2022-04-12,0.9,0.854,1
eth,7,2022-04-12,0.95,0.7126,1
eth,7,2022-04-12,1.0,0.5635,1
eth,7,2022-04-12,1.05,0.4244,0
eth,7,2022-04-12,1.1,0.2959,0
eth,7,2022-04-19,0.9,0.8556,1
eth,7,2022-04-19,0.95,0.7196,0
eth,7,2022-04-19,1.0,0.5649,0
eth,7,2022-04-19,1.05,0.4225,0
eth,7,2022-04-19,1.1,0.2921,0
eth,7,2022-04-26,0.9,0.8542,1
eth,7,2022-04-26,0.95,0.7259,1
eth,7,2022-04-26,1.0,0.5551,0
eth,7,2022-04-26,1.05,0.4094,0
eth,7,2022-04-26,1.1,0.2863,0
eth,7,2022-05-03,0.9,0.8531,0
eth,7,2022-05-03,0.95,0.7135,0
eth,7,2022-05-03,1.0,0.5399,0
eth,7,2022-05-03,1.05,0.4006,0
eth,7,2022-05-03,1.1,0.2776,0
eth,7,2022-05-10,0.9,0.859,0
eth,7,2022-05-10,0.95,0.7147,0
eth,7,2022-05-10,1.0,0.5392,0
eth,7,2022-05-10,1.05,0.4024,0
eth,7,2022-05-10,1.1,0.2751,0
eth,7,2022-05-17,0.9,0.8385,1
eth,7,2022-05-17,0.95,0.701,0
eth,7,2022-05-17,1.0,0.5265,0
eth,7,2022-05-17,1.05,0.3961,0
eth,7,2022-05-17,1.1,0.273,0
eth,7,2022-05-24,0.9,0.8475,1
eth,7,2022-05-24,0.95,0.7035,1
eth,7,2022-05-24,1.0,0.5294,0
eth,7,2022-05-24,1.05,0.3984,0
eth,7,2022-05-24,1.1,0.2747,0
eth,7,2022-05-31,0.9,0.8466,1
eth,7,2022-05-31,0.95,0.7032,0
eth,7,2022-05-31,1.0,0.5255,0
eth,7,2022-05-31,1.05,0.3841,0
eth,7,2022-05-31,1.1,0.2675,0
eth,7,2022-06-07,0.9,0.8467,0
eth,7,2022-06-07,0.95,0.7043,0
eth,7,2022-06-07,1.0,0.5211,0
eth,7,2022-06-07,1.05,0.3824,0
eth,7,2022-06-07,1.1,0.2595,0
eth,7,2022-06-14,0.9,0.8391,1
eth,7,2022-06-14,0.95,0.6919,0
eth,7,2022-06-14,1.0,0.5117,0
eth,7,2022-06-14,1.05,0.3648,0
eth,7,2022-06-14,1.1,0.2529,0
eth,7,2022-06-21,0.9,0.8347,1
eth,7,2022-06-21,0.95,0.6829,1
eth,7,2022-06-21,1.0,0.5104,1
eth,7,2022-06-21,1.05,0.3767,0
eth,7,2022-06-21,1.1,0.263,0
eth,7,2022-06-28,0.9,0.8369,1
eth,7,2022-06-28,0.95,0.6877,1
eth,7,2022-06-28,1.0,0.5156,0
eth,7,2022-06-28,1.05,0.3756,0
eth,7,2022-06-28,1.1,0.2614,0
eth,7,2022-07-05,0.9,0.8287,1
eth,7,2022-07-05,0.95,0.6864,0
eth,7,2022-07-05,1.0,0.5102,0
eth,7,2022-07-05,1.05,0.3692,0
eth,7,2022-07-05,1.1,0.2478,0
eth,7,2022-07-12,0.9,0.8325,1
eth,7,2022-07-12,0.95,0.6867,1
eth,7,2022-07-12,1.0,0.5099,1
eth,7,2022-07-12,1.05,0.3781,1
eth,7,2022-07-12,1.1,0.259,1
eth,7,2022-07-19,0.9,0.8373,1
eth,7,2022-07-19,0.95,0.6924,0
eth,7,2022-07-19,1.0,0.5201,0
eth,7,2022-07-19,1.05,0.3744,0
eth,7,2022-07-19,1.1,0.2563,0
eth,7,2022-07-26,0.9,0.8376,1
eth,7,2022-07-26,0.95,0.6924,1
eth,7,2022-07-26,1.0,0.5193,1
eth,7,2022-07-26,1.05,0.3864,1
eth,7,2022-07-26,1.1,0.2669,1
eth,7,2022-08-02,0.9,0.8398,1
eth,7,2022-08-02,0.95,0.6912,1
eth,7,2022-08-02,1.0,0.5275,1
eth,7,2022-08-02,1.05,0.394,0
eth,7,2022-08-02,1.1,0.274,0
eth,7,2022-08-09,0.9,0.8395,1
eth,7,2022-08-09,0.95,0.6933,1
eth,7,2022-08-09,1.0,0.5211,1
eth,7,2022-08-09,1.05,0.3797,1
eth,7,2022-08-09,1.1,0.2604,1
eth,7,2022-08-16,0.9,0.8438,0
eth,7,2022-08-16,0.95,0.7036,0
eth,7,2022-08-16,1.0,0.5256,0
eth,7,2022-08-16,1.05,0.3935,0
eth,7,2022-08-16,1.1,0.2745,0
eth,7,2022-08-23,0.9,0.8374,1
eth,7,2022-08-23,0.95,0.6902,0
eth,7,2022-08-23,1.0,0.5189,0
eth,7,2022-08-23,1.05,0.3825,0
eth,7,2022-08-23,1.1,0.2653,0
eth,7,2022-08-30,0.9,0.8284,1
eth,7,2022-08-30,0.95,0.6819,1
eth,7,2022-08-30,1.0,0.5096,1
eth,7,2022-08-30,1.05,0.3787,0
eth,7,2022-08-30,1.1,0.2647,0
eth,7,2022-09-06,0.9,0.839,1
eth,7,2022-09-06,0.95,0.6895,1
eth,7,2022-09-06,1.0,0.5137,1
eth,7,2022-09-06,1.05,0.3836,0
eth,7,2022-09-06,1.1,0.2645,0
eth,7,2022-09-13,0.9,0.8404,0
eth,7,2022-09-13,0.95,0.6904,0
eth,7,2022-09-13,1.0,0.5229,0
eth,7,2022-09-13,1.05,0.3808,0
eth,7,2022-09-13,1.1,0.2663,0
eth,7,2022-09-20,0.9,0.8274,1
eth,7,2022-09-20,0.95,0.6756,1
eth,7,2022-09-20,1.0,0.5163,1
eth,7,2022-09-20,1.05,0.3715,0
eth,7,2022-09-20,1.1,0.2584,0
